Kakkar2016_Fig1_10uM.txt: 10 uM X	Kakkar2016_Fig1_10uM.txt: 10 uM Y	Kakkar2016_Fig1_12-8uM.txt: 12.8 uM X	Kakkar2016_Fig1_12-8uM.txt: 12.8 uM Y	Kakkar2016_Fig1_16uM.txt: 16 uM X	Kakkar2016_Fig1_16uM.txt: 16 uM Y	Kakkar2016_Fig1_20uM.txt: 20 uM X	Kakkar2016_Fig1_20uM.txt: 20 uM Y	Kakkar2016_FigS1B_5pcseeds.txt: 5% seeds X	Kakkar2016_FigS1B_5pcseeds.txt: 5% seeds Y	Kakkar2016_FigS1B_20pcseeds.txt: 20% seeds X	Kakkar2016_FigS1B_20pcseeds.txt: 20% seeds Y
1454.545455	0.000372247776133	727.2727273	0.000174434428329	969.6969697	0.000548577768372	2666.666664	0.00763902572679	1519.849624	0.00157590592531	1522.556391	0.00432673548566
2909.090909	0.00150079124842	2909.090909	-0.000919809963839	2666.666667	-0.00316082966873	4848.48486	0.0132079603038	2658.045113	-0.000704745662126	2662.105263	0.00488660394893
5333.333333	0.0051897510977	4606.060606	0.00358969820577	4363.636364	-0.00657344634607	6303.0303	0.00783528919942	4175.18797	0.000821501560046	3801.654135	0.00981955903572
7030.30303	0.00549689170975	6545.454545	0.000636943959879	5818.181818	-0.0107664764022	7030.30302	0.00586592962506	6071.278195	0.00871895955719	4943.909774	0.0108334944831
8727.272727	0.0110989509121	7515.151515	0.00258051826714	7030.30303	-0.0130920486444	7757.57574	0.00375532096653	7210.827068	0.00844945566024	5325.56391	0.00937338169429
10424.24242	0.00706811991657	8727.272727	0.000174647502871	8484.848485	-0.00364726030673	8242.424244	0.0120784658346	8351.729323	0.0048520717873	6087.518797	0.0117947111997
11393.93939	0.00841029194244	9454.545455	0.0028043949587	8969.69697	-0.0137019476695	8484.848496	0.00198135462371	9489.924812	0.0144291327864	6850.827068	0.0118602249208
13333.33333	0.00968801419173	10666.66667	0.000470845399003	10181.81818	-0.0180200126105	8484.848496	-0.00176396688329	10254.58647	-0.00149523543891	7615.488722	0.00950716093835
14303.0303	0.00980031573555	11636.36364	0.00146274432011	11151.51515	-0.0114694963196	8969.696964	0.00577991076232	11015.18797	4.58185682972e-05	8001.203008	-0.00116316662629
15757.57576	0.0119620180144	12363.63636	0.000775884956694	11636.36364	-0.0230833701074	8969.696964	-0.00171073225268	11777.14286	-0.00272588456615	8764.511278	0.0027899056046
16727.27273	0.0148854053549	13333.33333	0.00191402325448	12363.63636	-0.0251741882091	9212.121216	-0.0102607267122	12537.74436	0.00111561964307	9147.518797	0.00126694121901
17454.54545	0.00842764246813	13575.75758	-0.00116782103009	13090.90909	-0.0169083935922	9212.121216	-0.0102607267122	13302.40602	-0.0101925036555	9530.526316	7.97353125639e-05
18424.24242	0.00611514077784	14303.0303	-0.00189018661505	13090.90909	-0.0576491344342	9454.545468	-0.0257623392266	13685.41353	-0.0181161626965	9913.533835	-0.000786440798085
