Romero2010_5min.txt: acid 5min X	Romero2010_5min.txt: acid 5min Y
-302.5210084	9.4862134343e-05
3327.731092	0.00129979083898
6504.201681	0.0271376978613
13764.70588	-0.0696574779844
21478.9916	0.042937426131
28285.71429	0.0403243890546
43260.5042	0.00629483868311
71848.7395	-0.12399211158
129478.9916	0.0426962360824
