Zurdo2001_Fig8_pH2-4.txt: pH 2.4 X	Zurdo2001_Fig8_pH2-4.txt: pH 2.4 Y
-140.2238985	0.0665791622868
4121.773632	-0.0300886032573
4903.117374	0.0192131952887
8263.434788	-0.0289316040057
11242.1814	-0.00320600437856
15383.1684	0.0138086172406
18356.52179	0.0177420324946
22230.54406	0.0275788795223
25199.51545	0.0674266444369
28656.91095	-0.147589889702
32797.56088	0.0283802505835
36023.04762	0.0302883148219
39639.88038	0.0370058401573
43257.3873	0.0193074908152
57356.63064	-0.0106198623535
