RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM
RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM residue	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM residue
0.0	-0.002708098702118522	0.0	-0.0026958201452947916	0.0	0.006296404786422127	0.0	-0.008777084387771694	0.0	-0.010855885781280605	0.0	-0.0043357634916230126	0.0	-0.0043237759938129505	0.0	-0.00534175627135125	0.0	-0.005617681073177727	0.0	-0.0002766090749216632	0.0	0.0006377708794164105	0.0	0.0011720296622800275	0.0	-0.0004992536383551238	0.0	-4.830165979086143e-05	0.0	-0.0004877480792683242	0.0	-0.0005998063745286109	0.0	-0.00044703221938868776	0.0	-0.0009606454434182288	0.0	0.004655275658094982	0.0	-0.0003084492158650365	0.0	-0.00029754994777431154	0.0	-0.006093542828425558	0.0	-0.006547607039651626	0.0	-0.006564659672408157
0.22222222	0.0007274102411652938	0.22222222	0.0007151167831803695	0.22222222	-0.008277093247375356	0.22222222	0.0074397854529454355	0.22222222	0.009518586846454347	0.22222222	0.00299844965563556	0.22222222	0.0020463244070876296	0.22222222	0.0030642972340453323	0.22222222	0.0033402220358718093	0.22222222	0.006643907921194847	0.22222222	0.00572953541743737	0.22222222	0.005195280359864052	0.22222222	0.001902381829289701	0.22222222	0.0014514298507254386	0.22222222	0.0018908706822674537	0.22222222	0.0007978828580316177	0.22222222	0.0006451087028916946	0.22222222	0.0011587219269212357	0.22222222	0.005352978202173397	0.22222222	0.00031670329965083344	0.22222222	0.0003058040315601085	0.22222222	-0.005965317286961147	0.22222222	-0.005511253075735079	0.22222222	-0.005494200442978547
0.44444445	0.0024077584281297915	0.44444445	0.0031370510592790835	0.44444445	0.0024612684979768984	0.44444445	0.015351716188149345	0.44444445	0.01189817836637963	0.44444445	0.00741333117838372	0.44444445	0.0055550063227581825	0.44444445	0.01035181677092789	0.44444445	0.006134750900166019	0.44444445	0.009062243015815263	0.44444445	0.007688527317096239	0.44444445	0.008422379703570848	0.44444445	0.00454101996014844	0.44444445	0.0017568348486257657	0.44444445	0.0035790568728281125	0.44444445	0.001985873271305061	0.44444445	0.0021937034917659526	0.44444445	0.001872369263846374	0.44444445	0.006182893173823589	0.44444445	0.0008604070116379203	0.44444445	0.0012444434632160606	0.44444445	-0.00564916162141893	0.44444445	-0.004843247568656839	0.44444445	-0.005073995775033868
0.6666667	0.005725948419046167	0.6666667	0.002367956842851404	0.6666667	0.009366063680124048	0.6666667	0.021879249990389038	0.6666667	0.015804910839006592	0.6666667	0.015967005670473267	0.6666667	0.01048160536736209	0.6666667	0.01396554900854785	0.6666667	0.01061169250458438	0.6666667	0.012655940036539026	0.6666667	0.010774728040460535	0.6666667	0.012771185617212244	0.6666667	0.006323050916856587	0.6666667	0.002920538396304906	0.6666667	0.0040769616372049455	0.6666667	0.0024725092164170626	0.6666667	0.0038059694281709078	0.6666667	0.0028026705196988466	0.6666667	0.006710911300041755	0.6666667	0.0014182926528240047	0.6666667	0.001612069215633949	0.6666667	-0.005625936770725981	0.6666667	-0.003935524946924285	0.6666667	-0.004805990946393446
0.8888889	0.008258153096672882	0.8888889	0.0026737790265053407	0.8888889	0.01067023386144339	0.8888889	0.027197944600422574	0.8888889	0.018334614713032438	0.8888889	0.016396554786999418	0.8888889	0.01274524398733945	0.8888889	0.015380104562538577	0.8888889	0.012772557815807772	0.8888889	0.013502077414470626	0.8888889	0.015151352836566878	0.8888889	0.014192455663162185	0.8888889	0.008899882952527305	0.8888889	0.0029145856898586953	0.8888889	0.005648110578612586	0.8888889	0.002799053723898104	0.8888889	0.004633859778728655	0.8888889	0.0032922449065114767	0.8888889	0.006972732474705645	0.8888889	0.0018514585547656504	0.8888889	0.0019627692975611177	0.8888889	-0.0055320774250163796	0.8888889	-0.004049017936779475	0.8888889	-0.004869779250441408
1.1111112	0.007580471691305601	1.1111112	0.0026781088678192733	1.1111112	0.012114477810080015	1.1111112	0.028819798336797264	1.1111112	0.0208047319515281	1.1111112	0.016502558098607567	1.1111112	0.014075290693061682	1.1111112	0.02493849052311692	1.1111112	0.015753392411487432	1.1111112	0.01629734157200058	1.1111112	0.014541299329950408	1.1111112	0.015107215629770354	1.1111112	0.00837933651886169	1.1111112	0.0041785613425749935	1.1111112	0.004115950388528744	1.1111112	0.003383077298662829	1.1111112	0.004582142074964213	1.1111112	0.0037230901321388954	1.1111112	0.006835602412043951	1.1111112	0.0014199774731387116	1.1111112	0.0016663728300918557	1.1111112	-0.005950954101223704	1.1111112	-0.003633380226034877	1.1111112	-0.0045950057089219065
1.3333334	0.00950925042100681	1.3333334	0.0021052508539749493	1.3333334	0.026506513256509434	1.3333334	0.032246347305760814	1.3333334	0.022948678371892406	1.3333334	0.02520002031086488	1.3333334	0.01599680932446601	1.3333334	0.02261418404265525	1.3333334	0.016980651041709205	1.3333334	0.015842002208665718	1.3333334	0.016379412587121833	1.3333334	0.018643666382268775	1.3333334	0.010293316041069311	1.3333334	0.004325564895706457	1.3333334	0.005248553995924277	1.3333334	0.003361785405123663	1.3333334	0.004848999523365927	1.3333334	0.004388697066152525	1.3333334	0.007164195965916442	1.3333334	0.0011624962500637048	1.3333334	0.001444616209656524	1.3333334	-0.0063329579411138814	1.3333334	-0.0034301005639200133	1.3333334	-0.004875864308333866
1.5555556	0.017437705676041526	1.5555556	0.0016430559558495705	1.5555556	0.020280102173767967	1.5555556	0.03214742743809573	1.5555556	0.022916217683151885	1.5555556	0.022049417136505767	1.5555556	0.019218915756682886	1.5555556	0.02318360066030456	1.5555556	0.019303911980132593	1.5555556	0.018104240932328874	1.5555556	0.015556112565858538	1.5555556	0.019837640859944994	1.5555556	0.010792923636352536	1.5555556	0.0034852973293418854	1.5555556	0.0044525130759830445	1.5555556	0.0033110326631915488	1.5555556	0.0055947194351804175	1.5555556	0.004950903589929334	1.5555556	0.0070449786550957905	1.5555556	0.0007013382680375324	1.5555556	0.0014570897735316501	1.5555556	-0.006657487063790324	1.5555556	-0.0035041238210449244	1.5555556	-0.005255070797289374
1.7777778	0.015368471235214787	1.7777778	-0.0015991084871896932	1.7777778	0.02920959362405451	1.7777778	0.03722132056364691	1.7777778	0.018856816583963987	1.7777778	0.023396887475344297	1.7777778	0.025878122272001036	1.7777778	0.027985042156682738	1.7777778	0.019576711775766142	1.7777778	0.01935129608534747	1.7777778	0.018417879897584255	1.7777778	0.02009529616259509	1.7777778	0.011996124538124264	1.7777778	0.004695583733261288	1.7777778	0.004768405708015622	1.7777778	0.0036014082058118957	1.7777778	0.0062645418717312	1.7777778	0.005394526399557509	1.7777778	0.007560516761398017	1.7777778	0.00012234603778094044	1.7777778	0.0010518068985697626	1.7777778	-0.007493147181573012	1.7777778	-0.003877837464439371	1.7777778	-0.005498805802541473
