1.txt: 3.95mM X	1.txt: 3.95mM Y
0.281640691	6.54106890966e-18
12.60590148	-0.00234585203755
21.57260834	0.00859646098644
29.41885848	0.0195087950685
33.92053	0.0891948406209
37.30785083	0.180255870204
40.71196324	0.330180548146
42.98188035	0.4319140804
45.82271138	0.571121287197
48.65590987	0.683572290433
53.17284648	0.8067707436
57.68825658	0.924617955891
64.42931506	0.989012718467
75.07670702	1.0
