1.txt: 3.95mM X	1.txt: 3.95mM Y
0.281640691	8.47432673044e-10
12.60590148	0.00235653351369
21.57260834	-0.00818409959562
29.41885848	-0.00974185123402
33.92053	-0.0349228704
37.30785083	-0.021294433797
40.71196324	0.00313318043537
42.98188035	0.0241766043666
45.82271138	0.0180891925588
48.65590987	0.00950713730853
53.17284648	0.00169981857345
57.68825658	-0.0439330308383
64.42931506	-0.0478480738006
75.07670702	-0.0192577199288
