Romero2010_10min.txt: acid 10min X	Romero2010_10min.txt: acid 10min Y
-1565.217391	0.000351709237392
3913.043478	0.00702572323671
8608.695652	-0.00394400257819
13304.34783	0.0103981806309
21130.43478	0.00289070453909
36000.0	0.00162086352863
43043.47826	0.00983904099351
72000.0	0.133294900534
129130.4348	-0.100639258574
172173.913	-0.102953552708
258260.8696	-0.0251276021804
