Romero2010_10min.txt: acid 10min X	Romero2010_10min.txt: acid 10min Y
-1565.217391	-6.29533998719e-17
3913.043478	-0.00483091788296
8608.695652	0.0144927536236
13304.34783	0.0144927536236
21130.43478	0.0579710144689
36000.0	0.159420289884
43043.47826	0.207729468587
72000.0	0.323671497525
129130.4348	0.879227053053
172173.913	0.995169082117
258260.8696	1.0
