Kar2011_Fig1C_67uM.txt: 67 uM Q30 X	Kar2011_Fig1C_67uM.txt: 67 uM Q30 Y	Kar2011_Fig1C_86uM.txt: 86 uM Q30 X	Kar2011_Fig1C_86uM.txt: 86 uM Q30 Y	Kar2011_Fig1C_143uM.txt: 143 uM Q30 X	Kar2011_Fig1C_143uM.txt: 143 uM Q30 Y	Kar2011_Fig1C_166uM.txt: 166 uM Q30 X	Kar2011_Fig1C_166uM.txt: 166 uM Q30 Y	Kar2011_Fig1C_177uM.txt: 177 uM Q30 X	Kar2011_Fig1C_177uM.txt: 177 uM Q30 Y
94814.81481	-3.03428610917e-17	118518.5185	-4.64408764281e-18	47407.40741	1.01457584913e-16	71111.11111	0.0	59259.25926	0.0
237037.037	-0.00560897435323	272592.5926	0.0436372555625	142222.2222	-0.0367483635241	154074.0741	0.230268422189	130370.3704	0.0579289987606
320000.0	0.0299630924638	343703.7037	0.0546078890512	201481.4815	0.0521845029644	201481.4815	0.265767076502	165925.9259	0.0772210948001
426666.6667	0.106886169401	426666.6667	0.0981113563456	237037.037	0.133658090985	260740.7407	0.363170146212	201481.4815	0.282239148214
509629.6296	0.177860334108	521481.4815	0.23916872925	296296.2963	0.370558684699	284444.4444	0.416272641419	225185.1852	0.403974382662
687407.4074	0.45554098679	604444.4444	0.358530113486	355555.5556	0.526077028527	355555.5556	0.716992798558	320000.0	0.858893603606
865185.1852	0.709620240871	687407.4074	0.494146765683	450370.3704	0.881443142032	414814.8148	1.0	414814.8148	1.0
1054814.815	0.83981643361	758518.5185	0.6134858519	521481.4815	1.0
1291851.852	0.952408702478	841481.4815	0.727428813447
1481481.481	1.0	1019259.259	0.809039623533
		1185185.185	0.874372867744
		1362962.963	0.928891564595
		1718518.519	1.0
