Fig1D_5kDa_both_conc_prim.zip
Dataset	mo	nc	kptimeskn	error
Solomon2009_Fig1D_pH7-4_5kDa_16uM.txt: 16 uM 5 kDa pH 7.4	1.6e-05	0.82056882666	3.79349407137e-07	0.00412987977273
Solomon2009_Fig1D_pH7-4_5kDa_24uM.txt: 24 uM 5 kDa pH 7.4	2.4e-05	0.82056882666	3.79349407137e-07	0.00412987977273

Fig1D_5kDa_both_conc_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Solomon2009_Fig1D_pH7-4_5kDa_16uM.txt: 16 uM 5 kDa pH 7.4	1.3262118445	1.6e-05	1.82514423828e-06	0.000173058770901	6.67739269958e-05	0.00227629130758
Solomon2009_Fig1D_pH7-4_5kDa_24uM.txt: 24 uM 5 kDa pH 7.4	1.3262118445	2.4e-05	1.82514423828e-06	0.000173058770901	6.67739269958e-05	0.00227629130758

Fig1D_8kDa_both_conc_prim.zip
Dataset	mo	nc	kptimeskn	error
Solomon2009_Fig1D_pH7-4_8kDa_16uM.txt: 16 uM 8 kDa pH 7.4	1.6e-05	1.09094969542	2.17107762492e-05	0.00663955270407
Solomon2009_Fig1D_pH7-4_8kDa_24uM.txt: 24 uM 8 kDa pH 7.4	2.4e-05	1.09094969542	2.17107762492e-05	0.00663955270407

Fig1D_8kDa_both_conc_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Solomon2009_Fig1D_pH7-4_8kDa_16uM.txt: 16 uM 8 kDa pH 7.4	1.45724203622	1.6e-05	3.07024082711	0.996220814564	0.000476032130542	0.000819054680826
Solomon2009_Fig1D_pH7-4_8kDa_24uM.txt: 24 uM 8 kDa pH 7.4	1.45724203622	2.4e-05	3.07024082711	0.996220814564	0.000476032130542	0.000819054680826

Fig3_8kDa_16uM_prim.zip
Dataset	mo	nc	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_16uM.txt: 16 uM 8 kDa pH 7.4	1.6e-05	2.0	0.89016815451	0.00138725791211

Fig3_8kDa_16uM_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_16uM.txt: 16 uM 8 kDa pH 7.4	2.0	1.6e-05	237345.945416	2.0	0.666987988339	0.000163105535595

Fig3_8kDa_32uM_prim.zip
Dataset	mo	nc	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_32uM.txt: 32 uM 8 kDa pH 7.4	3.2e-05	2.0	0.764225162177	0.00726495043674

Fig3_8kDa_32uM_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_32uM.txt: 32 uM 8 kDa pH 7.4	2.0	3.2e-05	313272.173551	2.0	0.187092711319	0.000244236785158

Fig3_8kDa_48uM_prim.zip
Dataset	mo	nc	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_48uM.txt: 48 uM 8 kDa pH 7.4	4.8e-05	2.0	0.2072265625	0.013599919658

Fig3_8kDa_48uM_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_48uM.txt: 48 uM 8 kDa pH 7.4	2.0	4.8e-05	96208.4570176	2.0	0.0194095705967	0.000241168637159

Fig3_8kDa_8uM_prim.zip
Dataset	mo	nc	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_8uM.txt: 8 uM 8 kDa pH 7.4	8e-06	2.0	3.26407764548	0.00151063791542

Fig3_8kDa_8uM_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Solomon2009_Fig3_pH7-4_8kDa_8uM.txt: 8 uM 8 kDa pH 7.4	2.0	8e-06	1631252.98745	2.0	2.53326424384	0.000385112178621
