CsgA-lowconc.txt: 7 uM X	CsgA-lowconc.txt: 7 uM Y	CsgA-lowconc.txt: 6 uM X	CsgA-lowconc.txt: 6 uM Y	CsgA-lowconc.txt: 5 uM X	CsgA-lowconc.txt: 5 uM Y	CsgA-lowconc.txt: 4 uM X	CsgA-lowconc.txt: 4 uM Y	CsgA-lowconc.txt: 3 uM X	CsgA-lowconc.txt: 3 uM Y	CsgA-lowconc.txt: 2 uM X	CsgA-lowconc.txt: 2 uM Y
5.75	0.0435789122686	5.75	-0.0434775743601	5.75	-0.0703508656874	5.75	-0.11832537583	5.75	-0.0882719310587	5.75	0.00972050649138
6.0	0.0354465900888	6.0	-0.0226057707412	6.0	-0.0449024978407	6.0	-0.0618556464257	6.0	0.0702799440746	6.0	0.124283493681
6.0	0.0577388514538	6.0	-0.0218011402082	6.0	-0.0557396815197	6.0	-0.0771845167287	6.0	-0.00672124668642	6.0	0.109616040825
6.0	0.0314144441758	6.0	-0.0221261840322	6.0	-0.0499700939027	6.0	-0.0611998090557	6.0	-0.0157052684674	6.0	0.0816556530931
6.0	0.0478286062998	6.0	-0.0214209537642	6.0	-0.0620815016817	6.0	-0.0228519507527	6.0	-0.0390473024514	6.0	0.0613508295201
6.0	0.0440516518188	6.0	-0.0394745950662	6.0	-0.0461399835697	6.0	-0.0598511741197	6.0	-0.0907080261874	6.0	0.0248135222801
6.0	0.0344129380728	6.0	-0.0394350034832	6.0	-0.0446221256587	6.0	-0.0944398676947	6.0	-0.0758724545704	6.0	0.00477377928414
6.0	0.0427583626988	6.0	-0.0373173240162	6.0	-0.0624620373637	6.0	-0.117272824375	6.0	-0.0939462334814	6.0	0.00816468770314
6.25	0.0383824210644	6.25	-0.0234077407478	6.25	-0.0491874234353	6.25	-0.0651311339536	6.25	0.0689556900007	6.25	0.115070923595
6.25	0.0472773742344	6.25	-0.0169348190598	6.25	-0.0468736385163	6.25	-0.0769713867356	6.25	-0.0121946991393	6.25	0.112521172934
6.25	0.0550939220464	6.25	-0.0220366008698	6.25	-0.0479930761563	6.25	-0.0631437660866	6.25	-0.0197439313063	6.25	0.0696410450343
6.25	0.0279503498384	6.25	-0.0173700111668	6.25	-0.0620156354563	6.25	-0.0594825181916	6.25	-0.0404205871943	6.25	0.0476931485813
6.25	0.0392646929544	6.25	-0.0330441224698	6.25	-0.0480468592083	6.25	-0.0358960061596	6.25	-0.0921848841573	6.25	0.0190671565573
6.25	0.0300176461984	6.25	-0.0369140730668	6.25	-0.0450252823263	6.25	-0.0927589908796	6.25	-0.0784997025783	6.25	-0.00465571847172
6.25	0.0439959441934	6.25	-0.0314644635228	6.25	-0.0567865817163	6.25	-0.116235948639	6.25	-0.0970940314093	6.25	-0.00845205976572
6.5	0.0469387655753	6.5	-0.00853206782414	6.5	-0.03778285393	6.5	-0.0565046748935	6.5	0.0649340049075	6.5	0.119830551739
6.5	0.0556925191593	6.5	-0.0102598544871	6.5	-0.045030892803	6.5	-0.0712892797505	6.5	9.14103595229e-05	6.5	0.117115383538
6.5	0.0637805606943	6.5	-0.00927068326414	6.5	-0.041343876363	6.5	-0.0547057448035	6.5	-0.0123408607365	6.5	0.0791236654557
6.5	0.0316632237323	6.5	-0.00591190720814	6.5	-0.053678160528	6.5	-0.0534383225295	6.5	-0.0470842747695	6.5	0.0530274981177
6.5	0.0446812361693	6.5	-0.0209745155261	6.5	-0.034335244485	6.5	-0.0261944154175	6.5	-0.0895061821055	6.5	0.0271246506837
6.5	0.0399300691783	6.5	-0.0244401601561	6.5	-0.046012096429	6.5	-0.0907993297435	6.5	-0.0893870948205	6.5	0.000848667412715
6.5	0.0501767075823	6.5	-0.0182065706401	6.5	-0.041027160074	6.5	-0.0991061661435	6.5	-0.0712993449675	6.5	0.00286601506272
6.75	0.0451691256778	6.75	-0.00724683096469	6.75	-0.0334275214469	6.75	-0.0570684309411	6.75	0.070004724795	6.75	0.135292981033
6.75	0.0560341021518	6.75	-0.00252820331169	6.75	-0.0444706251799	6.75	-0.0662587127581	6.75	0.00519049971605	6.75	0.114722272855
6.75	0.0368167738188	6.75	-0.00622283868869	6.75	-0.0339763083299	6.75	-0.0626350932211	6.75	-0.023713214089	6.75	0.0794822481783
6.75	0.0597025793878	6.75	0.000681098471313	6.75	-0.0449391416399	6.75	-0.0499422095111	6.75	-0.050698009793	6.75	0.0463980579313
6.75	0.0477275360348	6.75	-0.0158603509587	6.75	-0.0262755698819	6.75	-0.0237097425391	6.75	-0.099597189536	6.75	0.0106621180773
6.75	0.0395111378738	6.75	-0.0205230687797	6.75	-0.0330349307349	6.75	-0.0852399860561	6.75	-0.088405449639	6.75	-0.0130976317917
6.75	0.0524878615958	6.75	-0.0163824091227	6.75	-0.0444403293109	6.75	-0.0930541791191	6.75	-0.073130542847	6.75	-0.0105140778537
7.0	0.0460050465511	7.0	-0.00353230917279	7.0	-0.034563002293	7.0	-0.0598991007293	7.0	0.0656352728626	7.0	0.12889596389
7.0	0.0381693718011	7.0	0.00218904386021	7.0	-0.032304143694	7.0	-0.0596676912813	7.0	-0.00178770231442	7.0	0.120007320437
7.0	0.0558944840361	7.0	-0.00320032520679	7.0	-0.033780095679	7.0	-0.0450617176243	7.0	-0.0259310484334	7.0	0.0754088049787
7.0	0.0588737540811	7.0	-3.01969079064e-06	7.0	-0.044368412584	7.0	-0.0488705327003	7.0	-0.0472110042744	7.0	0.0415872091067
7.0	0.0446339154951	7.0	-0.0140657051248	7.0	-0.025115796327	7.0	-0.0263499491763	7.0	-0.0972482373924	7.0	0.00862500083965
7.0	0.0390339865431	7.0	-0.0200156993568	7.0	-0.03010347683	7.0	-0.0774018426213	7.0	-0.0682938078854	7.0	-0.00942528391635
7.0	0.0500118633411	7.0	-0.0143312947518	7.0	-0.046649268925	7.0	-0.0897044107023	7.0	-0.0923250285944	7.0	-0.00981715779735
7.25	0.0458258478547	7.25	0.00262013095758	7.25	-0.0190864589817	7.25	-0.0550396985369	7.25	0.0586230008185	7.25	0.135879281059
7.25	0.0617874992667	7.25	0.00592212146458	7.25	-0.0317982035127	7.25	-0.0596675867529	7.25	-0.00150933500851	7.25	0.126882353172
7.25	0.0363342455547	7.25	-0.00254921015142	7.25	-0.0280248906367	7.25	-0.0448792560539	7.25	-0.0205169051105	7.25	0.0669801566831
7.25	0.0593884665967	7.25	0.00156118384058	7.25	-0.0336010639567	7.25	-0.0462758730979	7.25	-0.0546894893485	7.25	0.0328555291941
7.25	0.0462239110417	7.25	-0.00953879447042	7.25	-0.0288563763047	7.25	-0.0294180623579	7.25	-0.0878073748425	7.25	0.00787314841112
7.25	0.0395330989987	7.25	-0.0179056452734	7.25	-0.0224975271987	7.25	-0.0760733598559	7.25	-0.0922705108225	7.25	-0.0160795276759
7.25	0.0535420089807	7.25	-0.00595590139842	7.25	-0.0301996977887	7.25	-0.0900093951479	7.25	-0.0750909144635	7.25	-0.0121066437749
7.5	0.0441557578904	7.5	0.00724223735554	7.5	-0.0204962968322	7.5	-0.0488215114124	7.5	0.050074399569	7.5	0.109482358957
7.5	0.0413975404984	7.5	0.0115496594925	7.5	-0.0150917482662	7.5	-0.0538761902264	7.5	0.00190995588698	7.5	0.118432683994
7.5	0.0613316606384	7.5	0.00452910102254	7.5	-0.0283317264832	7.5	-0.0357697376204	7.5	-0.023485656078	7.5	0.061631083678
7.5	0.0588438714434	7.5	0.0119139703095	7.5	-0.0224975871022	7.5	-0.0526450488414	7.5	-0.052341624573	7.5	0.016083265837
7.5	0.0444161312684	7.5	-0.00165152216246	7.5	-0.0178321389102	7.5	-0.0254691759454	7.5	-0.101688900211	7.5	-0.013618282782
7.5	0.0461165834504	7.5	-0.00749556571946	7.5	-0.0160801267972	7.5	-0.0689069929454	7.5	-0.087025444006	7.5	-0.028093260562
7.5	0.0475555842134	7.5	0.00237382588354	7.5	-0.0281453437322	7.5	-0.0843577878754	7.5	-0.068010687069	7.5	-0.042838912881
7.75	0.0414644956806	7.75	0.00628917285524	7.75	-0.0126337238115	7.75	-0.0444797228182	7.75	0.0452069662612	7.75	0.107779696614
7.75	0.0588148202166	7.75	0.0117357446752	7.75	-0.0258489268725	7.75	-0.0469404994662	7.75	-0.00368921478775	7.75	0.113017955407
7.75	0.0383598218016	7.75	0.0101217296962	7.75	-0.0198003922435	7.75	-0.0440018259262	7.75	-0.0267413984488	7.75	0.0424055704746
7.75	0.0577103891116	7.75	0.0165865908732	7.75	-0.0194164395325	7.75	-0.0361080463262	7.75	-0.0522115488108	7.75	0.0171000546356
7.75	0.0492098999046	7.75	-0.00589958615476	7.75	-0.0210458703705	7.75	-0.0194351219262	7.75	-0.0845316410088	7.75	-0.00295440059143
7.75	0.0415758688426	7.75	-0.00421613473176	7.75	-0.0200077591495	7.75	-0.0656578248272	7.75	-0.0867191378788	7.75	-0.0128379418834
7.75	0.0536905742426	7.75	0.000360773822244	7.75	-0.0317692102355	7.75	-0.0905356199892	7.75	-0.0707646734398	7.75	-0.0222118122264
8.0	0.0427781845016	8.0	0.00994945500336	8.0	-0.0168968009662	8.0	-0.0475380947625	8.0	0.0436341830569	8.0	0.130845993071
8.0	0.0440500547706	8.0	0.0143397269844	8.0	-0.00650794441124	8.0	-0.0521594479605	8.0	0.00864661033892	8.0	0.125662940423
8.0	0.0587140739266	8.0	0.0147638576774	8.0	-0.0190851111852	8.0	-0.0398266751575	8.0	-0.0177847715041	8.0	0.046874606336
8.0	0.0568053650976	8.0	0.0144471414144	8.0	-0.0156549956332	8.0	-0.0296419241185	8.0	-0.0532676132141	8.0	0.00874585462196
8.0	0.0441194603746	8.0	0.00217843949836	8.0	-0.0109604795802	8.0	-0.0142497181895	8.0	-0.0990425825201	8.0	-0.016920556864
8.0	0.0367384798976	8.0	-0.00470019220464	8.0	-0.0227819776492	8.0	-0.0542807538735	8.0	-0.0878999729941	8.0	-0.029344802961
8.0	0.0511494370466	8.0	0.00630462079436	8.0	-0.0221978967292	8.0	-0.0748251646885	8.0	-0.0696695125631	8.0	-0.04633542567
8.25	0.0387199930929	8.25	0.0145833396639	8.25	-0.00498316416512	8.25	-0.0366000728084	8.25	0.0554919640748	8.25	0.138257040875
8.25	0.0584320364549	8.25	0.0197903495169	8.25	-0.00177073546412	8.25	-0.0393572623024	8.25	0.00333215517579	8.25	0.119037321289
8.25	0.0324791659429	8.25	0.0183455143179	8.25	-0.0162074493411	8.25	-0.0351312376264	8.25	-0.0199956644012	8.25	0.0572753099714
8.25	0.0545211118859	8.25	0.0185678857379	8.25	-0.00829577575312	8.25	-0.0215573338364	8.25	-0.0392475649342	8.25	0.0224190865714
8.25	0.0413179405489	8.25	0.0031024146589	8.25	-0.0125043208301	8.25	-0.00945324455644	8.25	-0.0820744796232	8.25	-0.0193538512436
8.25	0.0441750956529	8.25	-0.0025977220231	8.25	-0.000934577074119	8.25	-0.0493595242254	8.25	-0.0828280463472	8.25	-0.0187766850316
8.25	0.0514173637319	8.25	0.0099515707579	8.25	-0.00654773506612	8.25	-0.0648199011164	8.25	-0.0626519855562	8.25	-0.0336310091026
8.5	0.0397777449008	8.5	0.0135532886912	8.5	-0.00544761020521	8.5	-0.0316406018246	8.5	0.0375891781828	8.5	0.0982042804953
8.5	0.0592097731238	8.5	0.0196296508762	8.5	-0.00256836265821	8.5	-0.0410674103026	8.5	0.00180833796479	8.5	0.109944585424
8.5	0.0359742566358	8.5	0.0128610540272	8.5	-0.00804109543421	8.5	-0.0208802360456	8.5	-0.0207879705172	8.5	0.0438383431713
8.5	0.0520932861048	8.5	0.0178560990252	8.5	-0.00825080237421	8.5	-0.0381211131646	8.5	-0.0560547327232	8.5	0.00405937863131
8.5	0.0433779943428	8.5	0.00863018358417	8.5	-0.00814263993921	8.5	-0.0117612757036	8.5	-0.0861434302692	8.5	-0.0297211497117
8.5	0.0370087198198	8.5	-0.00435991664083	8.5	-0.00536000679521	8.5	-0.0453959752826	8.5	-0.0885854026062	8.5	-0.0330415822757
8.5	0.0462718357118	8.5	0.00705321655217	8.5	-0.0191009035592	8.5	-0.0590227537486	8.5	-0.0706138626822	8.5	-0.0513509504367
8.75	0.0433637601288	8.75	0.0209433642318	8.75	-0.00865913325661	8.75	-0.0269016663475	8.75	0.0521885626758	8.75	0.115059769291
8.75	0.0637406066628	8.75	0.0236445484688	8.75	-0.00149906703461	8.75	-0.0338123166945	8.75	0.0108100254348	8.75	0.096259425523
8.75	0.0385943506468	8.75	0.0198700672978	8.75	-0.00152231435661	8.75	-0.0172769837295	8.75	-0.0110719747722	8.75	0.016465308527
8.75	0.0527671213388	8.75	0.0245553690298	8.75	0.000636311142392	8.75	-0.0154216428325	8.75	-0.0442028268792	8.75	0.015313851692
8.75	0.0460487020398	8.75	0.0159742146198	8.75	-0.00117943914861	8.75	-0.00393458086049	8.75	-0.0727508100302	8.75	-0.00983133393598
8.75	0.0389726398218	8.75	0.00479395743277	8.75	-0.00881075710861	8.75	-0.0437615362595	8.75	-0.0822644541812	8.75	-0.040066686017
8.75	0.0473299345648	8.75	0.0164319383728	8.75	-0.000303929693608	8.75	-0.0505623585815	8.75	-0.0619145418772	8.75	-0.013448650899
9.0	0.0521132983508	9.0	0.025194747092	9.0	0.00666339859846	9.0	-0.0175002903069	9.0	0.0435076777404	9.0	0.103739522284
9.0	0.0506233303618	9.0	0.028099258321	9.0	0.00394637480746	9.0	-0.0273343355829	9.0	0.0153841380324	9.0	0.10833748619
9.0	0.0628226364748	9.0	0.020783496615	9.0	0.00692836390646	9.0	-0.0184257308089	9.0	-0.00540976229564	9.0	0.0220758090129
9.0	0.0554385347478	9.0	0.030447120282	9.0	0.00464415129646	9.0	-0.00738811593593	9.0	-0.0422215860786	9.0	-0.0121248694931
9.0	0.0589500932568	9.0	0.01571945926	9.0	-0.00196499829654	9.0	0.0100722798311	9.0	-0.0705248694116	9.0	0.000374786088879
9.0	0.0418769690548	9.0	0.0113054144	9.0	0.00402948729146	9.0	-0.0394156038579	9.0	-0.0723733841406	9.0	-0.0319493456831
9.0	0.0516849588438	9.0	0.018683193702	9.0	0.00677920943846	9.0	-0.0365569740779	9.0	-0.0541587514086	9.0	-0.0439643151721
9.25	0.045291704564	9.25	0.0258894729665	9.25	0.00674639357714	9.25	-0.0198117008855	9.25	0.0499489160274	9.25	0.138958400803
9.25	0.045083453161	9.25	0.0336879737375	9.25	0.00878930770114	9.25	-0.0191343468385	9.25	0.0109683707214	9.25	0.109953458983
9.25	0.045049794788	9.25	0.0238006906315	9.25	0.00198719888414	9.25	-0.0128076305265	9.25	-0.0134439053876	9.25	0.0539262621922
9.25	0.054269841012	9.25	0.0289633092925	9.25	0.00206818283614	9.25	-0.00198064427851	9.25	-0.0286701483266	9.25	0.0255469542412
9.25	0.047097099599	9.25	0.0166405630085	9.25	0.0117091384541	9.25	0.00526430698049	9.25	-0.0536316683526	9.25	-0.0179981813198
9.25	0.039060497014	9.25	0.00882095430049	9.25	-0.00166071193686	9.25	-0.0243795810255	9.25	-0.0572445584416	9.25	-0.0291676055568
9.25	0.051124532919	9.25	0.0246397835875	9.25	-0.00165140542686	9.25	-0.0325418667055	9.25	-0.0398018168386	9.25	-0.0389988804228
9.5	0.0314598469819	9.5	0.020069483794	9.5	0.0115925308191	9.5	-0.0151098509477	9.5	0.0400684050611	9.5	0.121252187585
9.5	0.0364677736179	9.5	0.02491117573	9.5	0.00750585464608	9.5	-0.0191463819567	9.5	0.00428027125807	9.5	0.0959245823309
9.5	0.0529299159029	9.5	0.02338418252	9.5	0.0124134777951	9.5	-0.0139311401697	9.5	-0.0130219356109	9.5	0.0261738950409
9.5	0.0378510224309	9.5	0.015742816184	9.5	0.00899385028308	9.5	-0.00818519124275	9.5	-0.0282044006219	9.5	-0.0085627324831
9.5	0.0403779472799	9.5	0.023150781724	9.5	0.0112803829511	9.5	0.00301644613125	9.5	-0.0555283279379	9.5	-0.0295778555121
9.5	0.0335494958329	9.5	0.00736526380301	9.5	-0.00120601087892	9.5	-0.0316365461177	9.5	-0.0646342691149	9.5	-0.0406365206221
9.5	0.0458673426709	9.5	0.014382674148	9.5	0.00444905484608	9.5	-0.0342630572427	9.5	-0.0490781573969	9.5	-0.0552090410641
9.75	0.0364279618529	9.75	0.0303861193505	9.75	0.0133511355388	9.75	-0.0135001710325	9.75	0.0174723654861	9.75	0.100275900837
9.75	0.0411865570169	9.75	0.0373046668255	9.75	0.0132194644788	9.75	-0.0205184523745	9.75	0.0198690729251	9.75	0.109540117741
9.75	0.0602651677659	9.75	0.0300813654065	9.75	0.00508140945979	9.75	0.0120162131645	9.75	-0.0041850067929	9.75	-0.0126260811471
9.75	0.0519366257569	9.75	0.0250711588235	9.75	0.0132098041198	9.75	-0.0057220108485	9.75	-0.0283466443919	9.75	-0.0327143719691
9.75	0.0446620185109	9.75	0.0325635513675	9.75	0.0175337304238	9.75	0.0213484031225	9.75	-0.0515020953659	9.75	-0.0371627584591
9.75	0.0419605169719	9.75	0.0190396456395	9.75	0.0173645475448	9.75	-0.0191275262425	9.75	-0.0481671775449	9.75	-0.0696579630851
9.75	0.0470373498589	9.75	0.0286877586215	9.75	0.00116860304479	9.75	-0.0223307123645	9.75	-0.0443866488719	9.75	-0.0612608076071
10.0	0.0365794934539	10.0	0.0259192397343	10.0	0.0258578882537	10.0	-0.00430580219504	10.0	0.0501168753284	10.0	0.136023621967
10.0	0.0325082171199	10.0	0.0348113405503	10.0	0.0116929678027	10.0	-0.00365887793004	10.0	0.0225206313644	10.0	0.110618611934
10.0	0.0475797258719	10.0	0.0234378242793	10.0	0.0135657841007	10.0	-0.000425073536037	10.0	0.00681422067937	10.0	0.0221545022405
10.0	0.0527523480629	10.0	0.0201315491503	10.0	0.0165177393657	10.0	0.00980145781796	10.0	-0.0215145675936	10.0	-0.0137919722555
10.0	0.0449910985619	10.0	0.0310873478213	10.0	0.0225628693517	10.0	-0.012736578455	10.0	-0.0470033868826	10.0	0.00488536700245
10.0	0.0391970177159	10.0	0.0186612693083	10.0	0.00887305008272	10.0	0.015681480925	10.0	-0.0516490580986	10.0	-0.0228809889835
10.0	0.0413214799059	10.0	0.0241668501983	10.0	0.0154775131857	10.0	-0.011664934486	10.0	-0.0311524282836	10.0	-0.0323665812505
10.25	0.0375597456105	10.25	0.0291900032774	10.25	0.0158604464175	10.25	0.00202967590179	10.25	0.0495760493104	10.25	0.128657314234
10.25	0.0410289560645	10.25	0.0425042161614	10.25	0.0207863234005	10.25	-0.00272760444421	10.25	0.0274237213994	10.25	0.118170454697
10.25	0.0597682449915	10.25	0.0266982519544	10.25	0.0145357964745	10.25	0.0104518438798	10.25	0.0103581548514	10.25	0.0507576191772
10.25	0.0421986809975	10.25	0.0337966420014	10.25	0.0149123906115	10.25	0.0147942945558	10.25	-0.0249746826086	10.25	0.0143114097492
10.25	0.0396880056425	10.25	0.0244038586484	10.25	0.0166728199595	10.25	-0.00695402159321	10.25	-0.0384655081336	10.25	-0.0187687544948
10.25	0.0416085910855	10.25	0.0180974850904	10.25	0.0176728901475	10.25	0.0209148863578	10.25	-0.0394434735886	10.25	-0.0272041930518
10.25	0.0444408551195	10.25	0.0306788219124	10.25	0.0216153222025	10.25	-0.00897066350321	10.25	-0.0244883881406	10.25	-0.0416545005828
10.5	0.0384563925246	10.5	0.0282031769072	10.5	0.0207635796071	10.5	0.00347347563544	10.5	0.0273023606198	10.5	0.102364757864
10.5	0.0362864703576	10.5	0.0389094457282	10.5	0.0118507548861	10.5	0.000118351754436	10.5	0.0388306868478	10.5	0.0216160257741
10.5	0.0596228218506	10.5	0.0270540436182	10.5	0.0183330281881	10.5	0.000116848910436	10.5	0.000343571785761	10.5	0.0407169317521
10.5	0.0444347203756	10.5	0.0253314724522	10.5	0.0106035994501	10.5	0.0152406573234	10.5	-0.0178138083922	10.5	-0.0143119397869
10.5	0.0392401159656	10.5	0.0213916731162	10.5	0.0132954948761	10.5	-0.000420408660564	10.5	-0.0314044093402	10.5	-0.00690043124688
10.5	0.0382597490926	10.5	0.0339701702922	10.5	0.0190436433041	10.5	0.0174759827094	10.5	-0.0366869069692	10.5	-0.0338567226109
10.5	0.0431055883496	10.5	0.0293899295042	10.5	0.0205987104631	10.5	-0.00958559861556	10.5	-0.0307333704842	10.5	-0.0299656436029
10.75	0.0331952612578	10.75	0.0317733458272	10.75	0.0177118382793	10.75	0.00825687551202	10.75	0.0482109970137	10.75	0.092454681283
10.75	0.0379896574568	10.75	0.0362024276502	10.75	0.0164180415733	10.75	-0.00120920275198	10.75	0.0244191663047	10.75	0.105912575216
10.75	0.0464022547088	10.75	0.0266645857942	10.75	0.0209945339793	10.75	0.00944221996502	10.75	0.00136057933269	10.75	0.00823381446801
10.75	0.0506913559348	10.75	0.0245546403982	10.75	0.0182246815543	10.75	0.013097231078	10.75	-0.0190696826053	10.75	-0.022799759066
10.75	0.0383547296418	10.75	0.0312297581932	10.75	0.0250868115613	10.75	-0.00542549972498	10.75	-0.0331315945383	10.75	-0.00177561466899
10.75	0.0373627973668	10.75	0.0184907685952	10.75	0.0264752883503	10.75	-0.00487114748298	10.75	-0.0323840086123	10.75	-0.031272172608
10.75	0.0394431788528	10.75	0.0318392828612	10.75	0.0099854067343	10.75	0.021385091206	10.75	-0.0193050162203	10.75	-0.036067970391
11.0	0.0281000087014	11.0	0.0257917156403	11.0	0.0185987224569	11.0	0.010924761279	11.0	0.0242265775311	11.0	0.119053993602
11.0	0.0282461506584	11.0	0.0338901101863	11.0	0.0242930732229	11.0	0.00673566956999	11.0	0.0406515977701	11.0	0.136573110895
11.0	0.0461430812054	11.0	0.0272317970323	11.0	0.0183326404189	11.0	0.010897201624	11.0	0.00940987615507	11.0	0.0276986787383
11.0	0.0348064894104	11.0	0.0210267874933	11.0	0.0140338110389	11.0	0.018785586099	11.0	-0.0139636512439	11.0	-0.00759946483874
11.0	0.0364923158644	11.0	0.0217785455103	11.0	0.0181573193359	11.0	-0.00165275305901	11.0	-0.0306533446169	11.0	-0.0188146442077
11.0	0.0330577393414	11.0	0.0294399665783	11.0	0.0210103388129	11.0	-0.00377383614301	11.0	-0.0308293116389	11.0	-0.00304418400874
11.0	0.0381901281074	11.0	0.0280110142003	11.0	0.0229219613069	11.0	0.020720589428	11.0	-0.0158150118899	11.0	-0.0348424546567
11.25	0.022867804562	11.25	0.022052351368	11.25	0.0130292501892	11.25	0.00240795220998	11.25	0.0318749443874	11.25	0.120660520928
11.25	0.015265923991	11.25	0.028697163653	11.25	0.0161782149922	11.25	-0.000592139373021	11.25	0.0317692894654	11.25	0.100748775901
11.25	0.04183809832	11.25	0.013661551251	11.25	0.0165645883722	11.25	0.000972858669979	11.25	0.00981863108143	11.25	0.0159183136252
11.25	0.032803588527	11.25	0.01366928848	11.25	0.00627581887518	11.25	0.00945452993498	11.25	-0.00834827431757	11.25	-0.0227102532228
11.25	0.024274175776	11.25	0.022875544571	11.25	0.0109959619152	11.25	-0.00464758878302	11.25	-0.0326354708366	11.25	-0.0236010699208
11.25	0.022681504147	11.25	0.012454447929	11.25	0.0160694419432	11.25	-0.00509637650102	11.25	-0.0280129241866	11.25	-0.0109237548348
11.25	0.034922427367	11.25	0.018105939542	11.25	0.0209975018482	11.25	0.01775153474	11.25	-0.0215610525656	11.25	-0.0283413408248
11.5	0.0218975299282	11.5	0.0223693829766	11.5	0.0150421167008	11.5	0.00793460686018	11.5	0.0185180131458	11.5	0.0764329580343
11.5	0.0289161033132	11.5	0.0273099150646	11.5	0.0127707787328	11.5	-0.00262506202682	11.5	0.0290223622438	11.5	0.0624674586133
11.5	0.0428911505572	11.5	0.0195948834856	11.5	0.00713944060577	11.5	0.00363397215818	11.5	-0.00247741480717	11.5	0.0200901624653
11.5	0.0317912503492	11.5	0.0239751287956	11.5	0.00376440023477	11.5	0.00948451299418	11.5	-0.0314199226462	11.5	-0.0156308581427
11.5	0.0265868854812	11.5	0.0146691802826	11.5	0.00750473305277	11.5	-0.00684307524982	11.5	-0.0218751421782	11.5	-0.0347134057667
11.5	0.0264739679002	11.5	0.0106975905186	11.5	0.0139957052518	11.5	-0.00544906455682	11.5	-0.0271122408692	11.5	-0.0198695528237
11.5	0.0297312911912	11.5	0.0204697802756	11.5	0.0175154008648	11.5	0.0127394430492	11.5	-0.0193081074012	11.5	-0.0706540534977
11.75	0.0281296719331	11.75	0.0262926575963	11.75	0.0143024580154	11.75	0.00501328169875	11.75	0.0200928378174	11.75	0.0639776041206
11.75	0.0280115716631	11.75	0.0228284541443	11.75	0.0179970833324	11.75	-0.00424360230425	11.75	0.0304749233414	11.75	0.0605846710166
11.75	0.0444884548261	11.75	0.0202885549093	11.75	0.0166811421464	11.75	0.00124567253975	11.75	0.0143820224304	11.75	-0.0124005060854
11.75	0.0356809176311	11.75	0.0165400682843	11.75	0.0144006093894	11.75	0.00851535579375	11.75	-0.00587397697558	11.75	-0.0158565653124
11.75	0.0272890010941	11.75	0.0179771567893	11.75	0.0117992501984	11.75	0.000383189579748	11.75	-0.0257071570216	11.75	-0.0273787933204
11.75	0.0253376461571	11.75	0.0234547001493	11.75	0.0201203967014	11.75	-0.00537717521725	11.75	-0.0334715336926	11.75	-0.0110210771804
11.75	0.0318210032441	11.75	0.0180416756753	11.75	0.00919454126837	11.75	0.0149038266867	11.75	-0.0244454994576	11.75	-0.0424411141444
12.0	0.0212703720037	12.0	0.0203688736528	12.0	0.0203403953657	12.0	0.00873324246904	12.0	0.0261392741483	12.0	0.105444420606
12.0	0.0179164392557	12.0	0.0264460462628	12.0	0.0175296620987	12.0	0.00247222859404	12.0	0.0318435304053	12.0	0.0753515262887
12.0	0.0409014493397	12.0	0.0146198641888	12.0	0.00855589749568	12.0	0.013745589629	12.0	0.0137518088173	12.0	-0.00516445158531
12.0	0.0261041960217	12.0	0.0142408145828	12.0	0.0176663621817	12.0	0.01467928366	12.0	-0.0155909997877	12.0	-0.0114377264163
12.0	0.0292273560577	12.0	0.00988645735279	12.0	0.0165355653067	12.0	0.00760486778604	12.0	-0.00300105219071	12.0	0.0106749581617
12.0	0.0218279852277	12.0	0.0212182421688	12.0	0.0197280547477	12.0	0.00312245292504	12.0	-0.0238554411907	12.0	-0.0285377984013
12.0	0.0293269438277	12.0	0.0179136884338	12.0	0.0192084631537	12.0	0.027731434238	12.0	-0.0118108615937	12.0	-0.0382605517723
12.25	0.0192634545468	12.25	0.0168874799537	12.25	0.0185532768208	12.25	0.0117156782182	12.25	0.0293044347483	12.25	0.0629303218071
12.25	0.0295660702078	12.25	0.0250874247297	12.25	0.0128961904318	12.25	0.00551951305218	12.25	0.0328005023053	12.25	0.0576369001361
12.25	0.0387649998328	12.25	0.0160311542287	12.25	0.0183878075328	12.25	0.00640427182418	12.25	0.0129809211013	12.25	0.00821643158811
12.25	0.0248045420438	12.25	0.0166698330377	12.25	0.0102381632108	12.25	0.0201511474502	12.25	0.00413131176731	12.25	0.00246726189311
12.25	0.0271355288548	12.25	0.00901753246668	12.25	0.0195268054348	12.25	0.00497507542918	12.25	-0.0163264388337	12.25	-0.0284971008349
12.25	0.0183194434768	12.25	0.0218280309987	12.25	0.00995158624479	12.25	0.000892605228182	12.25	-0.0170534819047	12.25	-0.00618216756589
12.25	0.0238869525478	12.25	0.0205829050927	12.25	0.0206274913758	12.25	0.0206557922992	12.25	-0.00756800771169	12.25	-0.0242014059119
12.5	0.0120564513273	12.5	0.0175275442837	12.5	0.017615293091	12.5	0.0241063636186	12.5	0.0294403678224	12.5	0.106885664944
12.5	0.0286263229133	12.5	0.0273980382497	12.5	0.015706402118	12.5	0.00953890469158	12.5	0.0187783700494	12.5	0.0467089732034
12.5	0.0399496653913	12.5	0.0184278911797	12.5	0.018310980925	12.5	0.0129587358766	12.5	0.0188848936064	12.5	-0.0034819885226
