X	CsgA-lowconc.txt: 7 uM	CsgA-lowconc.txt: 6 uM	CsgA-lowconc.txt: 5 uM	CsgA-lowconc.txt: 4 uM	CsgA-lowconc.txt: 3 uM	CsgA-lowconc.txt: 2 uM
17.3055555556	0.999912234775	0.999714409832	0.999025882263	0.996495080285	0.986598443523	0.945134958306
17.5303030303	0.99992695246	0.999757337159	0.999153928491	0.99688338403	0.98777628418	0.948542825455
17.7550505051	0.99993925399	0.999793979124	0.99926569919	0.997230575523	0.988857279739	0.951761956797
17.9797979798	0.999949526321	0.999825227713	0.999363179385	0.997540760047	0.989848681539	0.954800963389
18.2045454545	0.999958096235	0.999851853075	0.999448124472	0.997817664724	0.990757273105	0.957668211834
18.4292929293	0.999965239363	0.999874519377	0.999522084939	0.998064669293	0.991589392336	0.960371818337
18.654040404	0.999971187923	0.999893798723	0.999586428694	0.998284834907	0.992350953548	0.962919644255
18.8787878788	0.99997613733	0.999910183351	0.999642361202	0.998480931002	0.993047469233	0.965319293036
19.1035353535	0.999980251849	0.999924096314	0.999690943596	0.998655460313	0.993684071424	0.967578108412
19.3282828283	0.999983669407	0.999935900808	0.999733108944	0.998810682094	0.994265532592	0.969703173761
19.553030303	0.99998650569	0.999945908307	0.999769676839	0.998948633647	0.994796285981	0.971701312505
19.7777777778	0.99998885763	0.999954385651	0.99980136645	0.999071150214	0.99528044533	0.973579089472
20.0025252525	0.99999080636	0.999961561208	0.999828808187	0.999179883346	0.995721823935	0.975342813098
20.2272727273	0.999992419722	0.999967630224	0.999852554105	0.999276317808	0.996123953008	0.976998538406
20.452020202	0.999993754386	0.999972759465	0.999873087172	0.999361787128	0.996490099311	0.97855207065
20.6767676768	0.999994857644	0.999977091233	0.999890829512	0.999437487866	0.996823282035	0.980008969562
20.9015151515	0.999995768928	0.999980746839	0.999906149723	0.999504492674	0.997126288933	0.981374554121
21.1262626263	0.999996521081	0.999983829606	0.999919369371	0.999563762259	0.997401691683	0.982653907768
21.351010101	0.999997141434	0.999986427453	0.999930768738	0.99961615629	0.997651860496	0.98385188401
21.5757575758	0.999997652713	0.99998861513	0.999940591905	0.999662443351	0.99787897797	0.984973112344
21.8005050505	0.999998073796	0.999990456129	0.999949051244	0.999703310004	0.9980850522	0.986022004446
22.0252525253	0.999998420351	0.999992004337	0.999956331383	0.999739369021	0.998271929172	0.987002760577
22.25	0.999998705373	0.999993305449	0.999962592692	0.999771166867	0.99844130444	0.987919376152
