acid_10min_prim.zip
Dataset	mo	nc	kptimeskn	error
Romero2010_10min.txt: acid 10min	1e-06	2.0	143.602418084	0.00394075731834

acid_10min_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Romero2010_10min.txt: acid 10min	2.0	1e-06	901216183.573	2.0	85.3825471826	0.0019792624108

acid_1min_prim.zip
Dataset	mo	nc	kptimeskn	error
Romero2010_1min.txt: acid 1min	1e-06	2.0	4348.21168266	0.0106799622918

acid_1min_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Romero2010_1min.txt: acid 1min	2.0	1e-06	0.00663225671557	2.0	7028.82807434	0.0100581144249

acid_5min_prim.zip
Dataset	mo	nc	kptimeskn	error
Romero2010_5min.txt: acid 5min	1e-06	2.0	1036.61179528	0.0032870791948

acid_5min_sec.zip
Dataset	nc	mo	kptimesk2	n2	kptimeskn	error
Romero2010_5min.txt: acid 5min	2.0	1e-06	2562887952.75	2.0	1124.64629476	0.00293142650508
