Romero2010_1min.txt: acid 1min X	Romero2010_1min.txt: acid 1min Y
-756.302521	7.10223368079e-17
3327.731092	0.20311431288
6504.201681	0.351226271821
14218.48739	0.474146583978
21025.21008	0.62240066791
50067.22689	0.966023255396
85915.96639	1.03084999595
129932.7731	0.969150004051
