Romero2010_1min.txt: acid 1min X	Romero2010_1min.txt: acid 1min Y
-756.302521	0.00248200431571
3327.731092	-0.156822402732
6504.201681	-0.191803478747
14218.48739	0.0297324886413
21025.21008	0.101548538816
50067.22689	0.0152151030797
85915.96639	-0.031512878081
129932.7731	0.0308390624989
