Romero2010_5min.txt: acid 5min X	Romero2010_5min.txt: acid 5min Y
-302.5210084	-2.77271411757e-18
3327.731092	0.0100706401333
6504.201681	0.0151683815203
13764.70588	0.238345418824
21478.9916	0.29812423927
28285.71429	0.446999095048
43260.5042	0.720050769434
71848.7395	1.04819966494
129478.9916	0.951800335062
