Romero2010_1min.txt: acid 1min X	Romero2010_1min.txt: acid 1min Y
-756.302521	0.00426906769166
3327.731092	-0.143017036284
6504.201681	-0.17034199173
14218.48739	0.0281896693414
21025.21008	0.0888321927912
50067.22689	0.0156512700305
85915.96639	-0.0312714050201
129932.7731	0.0308466503415
