CsgA-lowconc.txt: 7 uM X	CsgA-lowconc.txt: 7 uM Y	CsgA-lowconc.txt: 6 uM X	CsgA-lowconc.txt: 6 uM Y	CsgA-lowconc.txt: 5 uM X	CsgA-lowconc.txt: 5 uM Y	CsgA-lowconc.txt: 4 uM X	CsgA-lowconc.txt: 4 uM Y	CsgA-lowconc.txt: 3 uM X	CsgA-lowconc.txt: 3 uM Y	CsgA-lowconc.txt: 2 uM X	CsgA-lowconc.txt: 2 uM Y
5.75	0.0410331540762	5.75	-0.0336874923362	5.75	-0.0550701903397	5.75	-0.058610126271	5.75	0.000905513836506	5.75	0.100702179964
5.75	0.0139661619832	5.75	-0.0365522952172	5.75	-0.0670197725257	5.75	-0.020321115582	5.75	-0.0204779393275	5.75	0.0739619661515
5.75	0.0286719062932	5.75	-0.0468676800702	5.75	-0.0503017413287	5.75	-0.059725106327	5.75	-0.0757483248375	5.75	0.0438618855755
5.75	0.0243593635282	5.75	-0.0554602853092	5.75	-0.0501791884907	5.75	-0.099796110611	5.75	-0.0550089488445	5.75	0.0175215633965
5.75	0.0340756425792	5.75	-0.0477889228062	5.75	-0.0684245684207	5.75	-0.109646536053	5.75	-0.0735254458275	5.75	0.0276140745305
6.0	0.0241307461289	6.0	-0.0288698336336	6.0	-0.0447883829661	6.0	-0.054483584338	6.0	0.0845894217973	6.0	0.142749689753
6.0	0.0464230074939	6.0	-0.0280652031006	6.0	-0.0556255666451	6.0	-0.069812454641	6.0	0.00758823103634	6.0	0.128082236897
6.0	0.0200986002159	6.0	-0.0283902469246	6.0	-0.0498559790281	6.0	-0.053827746968	6.0	-0.00139579074466	6.0	0.100121849165
6.0	0.0365127623399	6.0	-0.0276850166566	6.0	-0.0619673868071	6.0	-0.015479888665	6.0	-0.0247378247287	6.0	0.079817025592
6.0	0.0327358078589	6.0	-0.0457386579586	6.0	-0.0460258686951	6.0	-0.052479112032	6.0	-0.0763985484647	6.0	0.043279718352
6.0	0.0230970941129	6.0	-0.0456990663756	6.0	-0.0445080107841	6.0	-0.087067805607	6.0	-0.0615629768477	6.0	0.023239975356
6.0	0.0314425187389	6.0	-0.0435813869086	6.0	-0.0623479224891	6.0	-0.109900762287	6.0	-0.0796367557587	6.0	0.026630883775
6.25	0.0254308064142	6.25	-0.0315513582028	6.25	-0.050930880867	6.25	-0.0592150565137	6.25	0.0826343152672	6.25	0.133970106003
6.25	0.0343257595842	6.25	-0.0250784365148	6.25	-0.048617095948	6.25	-0.0710553092957	6.25	0.00148392612721	6.25	0.131420355342
6.25	0.0421423073962	6.25	-0.0301802183248	6.25	-0.049736533588	6.25	-0.0572276886467	6.25	-0.00606530603979	6.25	0.0885402274417
6.25	0.0149987351882	6.25	-0.0255136286218	6.25	-0.063759092888	6.25	-0.0535664407517	6.25	-0.0267419619278	6.25	0.0665923309887
6.25	0.0263130783042	6.25	-0.0411877399248	6.25	-0.04979031664	6.25	-0.0299799287197	6.25	-0.0785062588908	6.25	0.0379663389647
6.25	0.0170660315482	6.25	-0.0450576905218	6.25	-0.046768739758	6.25	-0.0868429134397	6.25	-0.0648210773118	6.25	0.0142434639357
6.25	0.0310443295432	6.25	-0.0396080809778	6.25	-0.058530039148	6.25	-0.110319871199	6.25	-0.0834154061428	6.25	0.0104471226417
6.5	0.0325544855627	6.5	-0.018443422538	6.5	-0.0413874558961	6.5	-0.0521609662046	6.5	0.0778015306476	6.5	0.139017988173
6.5	0.0413082391467	6.5	-0.020171209201	6.5	-0.0486354947691	6.5	-0.0669455710616	6.5	0.0129589360996	6.5	0.136302819972
6.5	0.0493962806817	6.5	-0.019182037978	6.5	-0.0449484783291	6.5	-0.0503620361146	6.5	0.000526665003614	6.5	0.0983111018902
6.5	0.0172789437197	6.5	-0.015823261922	6.5	-0.0572827624941	6.5	-0.0490946138406	6.5	-0.0342167490294	6.5	0.0722149345522
6.5	0.0302969561567	6.5	-0.03088587024	6.5	-0.0379398464511	6.5	-0.0218507067286	6.5	-0.0766386563654	6.5	0.0463120871182
6.5	0.0255457891657	6.5	-0.03435151487	6.5	-0.0496166983951	6.5	-0.0864556210546	6.5	-0.0765195690804	6.5	0.0200361038472
6.5	0.0357924275697	6.5	-0.028117925354	6.5	-0.0446317620401	6.5	-0.0947624574546	6.5	-0.0584318192274	6.5	0.0220534514972
6.75	0.0295717339732	6.75	-0.0187831490033	6.75	-0.0388589803419	6.75	-0.0543804557734	6.75	0.0818973090391	6.75	0.154621196546
6.75	0.0404367104472	6.75	-0.0140645213503	6.75	-0.0499020840749	6.75	-0.0635707375904	6.75	0.0170830839601	6.75	0.134050488368
6.75	0.0212193821142	6.75	-0.0177591567273	6.75	-0.0394077672249	6.75	-0.0599471180534	6.75	-0.0118206298449	6.75	0.0988104636915
6.75	0.0441051876832	6.75	-0.0108552195673	6.75	-0.0503706005349	6.75	-0.0472542343434	6.75	-0.0388054255489	6.75	0.0657262734445
6.75	0.0321301443302	6.75	-0.0273966689973	6.75	-0.0317070287769	6.75	-0.0210217673714	6.75	-0.0877046052919	6.75	0.0299903335905
6.75	0.0239137461692	6.75	-0.0320593868183	6.75	-0.0384663896299	6.75	-0.0825520108884	6.75	-0.0765128653949	6.75	0.00623058372146
6.75	0.0368904698912	6.75	-0.0279187271613	6.75	-0.0498717882059	6.75	-0.0903662039514	6.75	-0.0612379586029	6.75	0.00881413765946
7.0	0.0294217021606	7.0	-0.0165275097513	7.0	-0.0417538429613	7.0	-0.0589179926414	7.0	0.0764076234887	7.0	0.148216978492
7.0	0.0215860274106	7.0	-0.0108061567183	7.0	-0.0394949843623	7.0	-0.0586865831934	7.0	0.00898464831172	7.0	0.139328335039
7.0	0.0393111396456	7.0	-0.0161955257853	7.0	-0.0409709363473	7.0	-0.0440806095364	7.0	-0.0151586978073	7.0	0.0947298195808
7.0	0.0422904096906	7.0	-0.0129982202693	7.0	-0.0515592532523	7.0	-0.0478894246124	7.0	-0.0364386536483	7.0	0.0609082237088
7.0	0.0280505711046	7.0	-0.0270609057033	7.0	-0.0323066369953	7.0	-0.0253688410884	7.0	-0.0864758867663	7.0	0.0279460154418
7.0	0.0224506421526	7.0	-0.0330108999353	7.0	-0.0372943174983	7.0	-0.0764207345334	7.0	-0.0575214572593	7.0	0.00989573068577
7.0	0.0334285189506	7.0	-0.0273264953303	7.0	-0.0538401095933	7.0	-0.0887233026144	7.0	-0.0815526779683	7.0	0.00950385680477
7.25	0.0284836837832	7.25	-0.0116518459765	7.25	-0.0279411016231	7.25	-0.0557859571204	7.25	0.0681498808807	7.25	0.155046700913
7.25	0.0444453351952	7.25	-0.00834985546951	7.25	-0.0406528461541	7.25	-0.0604138453364	7.25	0.00801754505373	7.25	0.146049773026
7.25	0.0189920814832	7.25	-0.0168211870855	7.25	-0.0368795332781	7.25	-0.0456255146374	7.25	-0.0109900250483	7.25	0.0861475765371
7.25	0.0420463025252	7.25	-0.0127107930935	7.25	-0.0424557065981	7.25	-0.0470221316814	7.25	-0.0451626092863	7.25	0.0520229490481
7.25	0.0288817469702	7.25	-0.0238107714045	7.25	-0.0377110189461	7.25	-0.0301643209414	7.25	-0.0782804947803	7.25	0.0270405682651
7.25	0.0221909349272	7.25	-0.0321776222075	7.25	-0.0313521698401	7.25	-0.0768196184394	7.25	-0.0827436307603	7.25	0.00308789217813
7.25	0.0361998449092	7.25	-0.0202278783325	7.25	-0.0390543404301	7.25	-0.0907556537314	7.25	-0.0655640344013	7.25	0.00706077607913
7.5	0.0262755510925	7.5	-0.00811506856603	7.5	-0.0308962904206	7.5	-0.0512872335947	7.5	0.0582515332881	7.5	0.128353292882
7.5	0.0235173337005	7.5	-0.00380764642903	7.5	-0.0254917418546	7.5	-0.0563419124087	7.5	0.0100870896061	7.5	0.137303617919
7.5	0.0434514538405	7.5	-0.010828204899	7.5	-0.0387317200716	7.5	-0.0382354598027	7.5	-0.0153085223589	7.5	0.0805020176027
7.5	0.0409636646455	7.5	-0.00344333561203	7.5	-0.0328975806906	7.5	-0.0551107710237	7.5	-0.0441644908539	7.5	0.0349541997617
7.5	0.0265359244705	7.5	-0.017008828084	7.5	-0.0282321324986	7.5	-0.0279348981277	7.5	-0.0935117664919	7.5	0.00525265114273
7.5	0.0282363766525	7.5	-0.022852871641	7.5	-0.0264801203856	7.5	-0.0713727151277	7.5	-0.0788483102869	7.5	-0.00922232663727
7.5	0.0296753774155	7.5	-0.012983480038	7.5	-0.0385453373206	7.5	-0.0868235100577	7.5	-0.0598335533499	7.5	-0.0239679789563
7.75	0.0232556409275	7.75	-0.00995861022646	7.75	-0.0244429163684	7.75	-0.0486313011581	7.75	0.0519513982593	7.75	0.126216477038
7.75	0.0406059654635	7.75	-0.00451203840646	7.75	-0.0376581194294	7.75	-0.0510920778061	7.75	0.00305521721029	7.75	0.131454735831
7.75	0.0201509670485	7.75	-0.00612605338546	7.75	-0.0316095848004	7.75	-0.0481534042661	7.75	-0.0199969664507	7.75	0.0608423508992
7.75	0.0395015343585	7.75	0.000338807791536	7.75	-0.0312256320894	7.75	-0.0402596246661	7.75	-0.0454671168127	7.75	0.0355368350602
7.75	0.0310010451515	7.75	-0.0221473692365	7.75	-0.0328550629274	7.75	-0.0235867002661	7.75	-0.0777872090107	7.75	0.0154823798332
7.75	0.0233670140895	7.75	-0.0204639178135	7.75	-0.0318169517064	7.75	-0.0698094031671	7.75	-0.0799747058807	7.75	0.00559883854116
7.75	0.0354817194895	7.75	-0.0158870092595	7.75	-0.0435784027924	7.75	-0.0946871983291	7.75	-0.0640202414417	7.75	-0.00377503180184
8.0	0.024434910835	8.0	-0.00699565474689	8.0	-0.0299662789319	8.0	-0.0533192290526	8.0	0.0488841518256	8.0	0.148717687498
8.0	0.025706781104	8.0	-0.00260538276589	8.0	-0.0195774223769	8.0	-0.0579405822506	8.0	0.0138965791076	8.0	0.14353463485
8.0	0.04037080026	8.0	-0.00218125207289	8.0	-0.0321545891509	8.0	-0.0456078094476	8.0	-0.0125348027354	8.0	0.0647463007634
8.0	0.038462091431	8.0	-0.00249796833589	8.0	-0.0287244735989	8.0	-0.0354230584086	8.0	-0.0480176444454	8.0	0.0266175490494
8.0	0.025776186708	8.0	-0.0147666702519	8.0	-0.0240299575459	8.0	-0.0200308524796	8.0	-0.0937926137514	8.0	0.000951137563402
8.0	0.018395206231	8.0	-0.0216453019549	8.0	-0.0358514556149	8.0	-0.0600618881636	8.0	-0.0826500042254	8.0	-0.0114731085336
8.0	0.03280616338	8.0	-0.0106404889559	8.0	-0.0352673746949	8.0	-0.0806062989786	8.0	-0.0644195437944	8.0	-0.0284637312426
8.25	0.0204187178215	8.25	-0.00287189342399	8.25	-0.0191558361614	8.25	-0.043934958184	8.25	0.0592063554786	8.25	0.155440746204
8.25	0.0401307611835	8.25	0.00233511642901	8.25	-0.0159434074604	8.25	-0.046692147678	8.25	0.00704654657958	8.25	0.136221026618
8.25	0.0141778906715	8.25	0.000890281230012	8.25	-0.0303801213374	8.25	-0.042466123002	8.25	-0.0162812729974	8.25	0.0744590152999
8.25	0.0362198366145	8.25	0.00111265265001	8.25	-0.0224684477494	8.25	-0.028892219212	8.25	-0.0355331735304	8.25	0.0396027918999
8.25	0.0230166652775	8.25	-0.014352818429	8.25	-0.0266769928264	8.25	-0.016788129932	8.25	-0.0783600882194	8.25	-0.00217014591512
8.25	0.0258738203815	8.25	-0.020052955111	8.25	-0.0151072490704	8.25	-0.056694409601	8.25	-0.0791136549434	8.25	-0.00159297970312
8.25	0.0331160884605	8.25	-0.00750366232999	8.25	-0.0207204070624	8.25	-0.072154786492	8.25	-0.0589375941524	8.25	-0.0164473037741
8.5	0.021675433365	8.5	-0.00423421074647	8.5	-0.0205623492006	8.5	-0.0404371753393	8.5	0.039746626565	8.5	0.114586198147
8.5	0.041107461588	8.5	0.00184215143853	8.5	-0.0176831016536	8.5	-0.0498639838173	8.5	0.00396578634696	8.5	0.126326503076
8.5	0.0178719451	8.5	-0.00492644541047	8.5	-0.0231558344296	8.5	-0.0296768095603	8.5	-0.018630522135	8.5	0.0602202608226
8.5	0.033990974569	8.5	6.8599587533e-05	8.5	-0.0233655413696	8.5	-0.0469176866793	8.5	-0.053897284341	8.5	0.0204412962826
8.5	0.025275682807	8.5	-0.00915731585347	8.5	-0.0232573789346	8.5	-0.0205578492183	8.5	-0.083985981887	8.5	-0.0133392320604
8.5	0.018906408284	8.5	-0.0221474160785	8.5	-0.0204747457906	8.5	-0.0541925487973	8.5	-0.086427954224	8.5	-0.0166596646244
8.5	0.028169524176	8.5	-0.0107342828855	8.5	-0.0342156425546	8.5	-0.0678193272633	8.5	-0.0684564143	8.5	-0.0349690327854
8.75	0.0255971463611	8.75	0.00298951191679	8.75	-0.0245544247249	8.75	-0.0370548134046	8.75	0.0527862663818	8.75	0.130536063953
8.75	0.0459739928951	8.75	0.00569069615379	8.75	-0.0173943585029	8.75	-0.0439654637516	8.75	0.0114077291408	8.75	0.111735720185
8.75	0.0208277368791	8.75	0.00191621498279	8.75	-0.0174176058249	8.75	-0.0274301307866	8.75	-0.0104742710662	8.75	0.0319416031894
8.75	0.0350005075711	8.75	0.00660151671479	8.75	-0.0152589803259	8.75	-0.0255747898896	8.75	-0.0436051231732	8.75	0.0307901463544
8.75	0.0282820882721	8.75	-0.00197963769521	8.75	-0.0170747306169	8.75	-0.0140877279176	8.75	-0.0721531063242	8.75	0.00564496072642
8.75	0.0212060260541	8.75	-0.0131598948822	8.75	-0.0247060485769	8.75	-0.0539146833166	8.75	-0.0816667504752	8.75	-0.0245903913546
8.75	0.0295633207971	8.75	-0.00152191394221	8.75	-0.0161992211619	8.75	-0.0607155056386	8.75	-0.0613168381712	8.75	0.00202764376342
9.0	0.0347988191159	9.0	0.00722665041158	9.0	-0.00985367318861	9.0	-0.0288949313755	9.0	0.0425599931826	9.0	0.118216971172
9.0	0.0333088511269	9.0	0.0101311616406	9.0	-0.0125706969796	9.0	-0.0387289766515	9.0	0.0144364534746	9.0	0.122814935078
9.0	0.0455081572399	9.0	0.00281539993458	9.0	-0.00958870788061	9.0	-0.0298203718775	9.0	-0.00635744685337	9.0	0.0365532579006
9.0	0.0381240555129	9.0	0.0124790236016	9.0	-0.0118729204906	9.0	-0.0187827570045	9.0	-0.0431692706364	9.0	0.00235257939462
9.0	0.0416356140219	9.0	-0.00224863742042	9.0	-0.0184820700836	9.0	-0.00132236123748	9.0	-0.0714725539694	9.0	0.0148522349766
9.0	0.0245624898199	9.0	-0.00666268228042	9.0	-0.0124875844956	9.0	-0.0508102449265	9.0	-0.0733210686984	9.0	-0.0174718967954
9.0	0.0343704796089	9.0	0.000715097021577	9.0	-0.00973786234861	9.0	-0.0479516151465	9.0	-0.0551064359664	9.0	-0.0294868662844
9.25	0.0285260042644	9.25	0.00804422999622	9.25	-0.0102390387892	9.25	-0.0323256969348	9.25	0.0474857902226	9.25	0.152354843665
9.25	0.0283177528614	9.25	0.0158427307672	9.25	-0.00819612466523	9.25	-0.0316483428878	9.25	0.00850524491656	9.25	0.123349901845
9.25	0.0282840944884	9.25	0.00595544766122	9.25	-0.0149982334822	9.25	-0.0253216265758	9.25	-0.0159070311924	9.25	0.067322705054
9.25	0.0375041407124	9.25	0.0111180663222	9.25	-0.0149172495302	9.25	-0.0144946403278	9.25	-0.0311332741314	9.25	0.038943397103
9.25	0.0303313992994	9.25	-0.00120467996178	9.25	-0.00527629391223	9.25	-0.00724968906876	9.25	-0.0560947941574	9.25	-0.00460173845797
9.25	0.0222947967144	9.25	-0.00902428866978	9.25	-0.0186461443032	9.25	-0.0368935770748	9.25	-0.0597076842464	9.25	-0.015771162695
9.25	0.0343588326194	9.25	0.00679454061722	9.25	-0.0186368377932	9.25	-0.0450558627548	9.25	-0.0422649426434	9.25	-0.025602437561
9.5	0.0153207211426	9.5	0.00246854606501	9.5	-0.00571530118841	9.5	-0.0286166824934	9.5	0.036133701369	9.5	0.133496790355
9.5	0.0203286477786	9.5	0.00731023800101	9.5	-0.00980197736141	9.5	-0.0326532135024	9.5	0.000345567566028	9.5	0.108169185101
9.5	0.0367907900636	9.5	0.00578324479101	9.5	-0.00489435421241	9.5	-0.0274379717154	9.5	-0.016956639303	9.5	0.0384184978112
9.5	0.0217118965916	9.5	-0.00185812154499	9.5	-0.00831398172441	9.5	-0.0216920227884	9.5	-0.032139104314	9.5	0.00368187028717
9.5	0.0242388214406	9.5	0.00554984399501	9.5	-0.00602744905641	9.5	-0.0104903854144	9.5	-0.05946303163	9.5	-0.0173332527418
9.5	0.0174103699936	9.5	-0.010235673926	9.5	-0.0185138428864	9.5	-0.0451433776634	9.5	-0.068568972807	9.5	-0.0283919178518
9.5	0.0297282168316	9.5	-0.00321826358099	9.5	-0.0128587771614	9.5	-0.0477698887884	9.5	-0.053012861089	9.5	-0.0429644382938
9.75	0.0209756203832	9.75	0.0131351368677	9.75	-0.00414222601534	9.75	-0.0278713603139	9.75	0.0121221314198	9.75	0.111309247773
9.75	0.0257342155472	9.75	0.0200536843427	9.75	-0.00427389707534	9.75	-0.0348896416559	9.75	0.0145188388588	9.75	0.120573464677
9.75	0.0448128262962	9.75	0.0128303829237	9.75	-0.0124119520943	9.75	-0.00235497611688	9.75	-0.00953524085924	9.75	-0.00159273421136
9.75	0.0364842842872	9.75	0.00782017634071	9.75	-0.00428355743434	9.75	-0.0200932001299	9.75	-0.0336968784582	9.75	-0.0216810250334
9.75	0.0292096770412	9.75	0.0153125688847	9.75	4.03688696645e-05	9.75	0.00697721384112	9.75	-0.0568523294322	9.75	-0.0261294115234
9.75	0.0265081755022	9.75	0.00178866315671	9.75	-0.000128814009336	9.75	-0.0334987155239	9.75	-0.0535174116112	9.75	-0.0586246161494
9.75	0.0315850083892	9.75	0.0114367761387	9.75	-0.0163247585093	9.75	-0.0367019016459	9.75	-0.0497368829382	9.75	-0.0502274606714
10.0	0.0218580400676	10.0	0.00910830115506	10.0	0.00830558024546	10.0	-0.0194130606634	10.0	0.0434175951149	10.0	0.145797652481
10.0	0.0177867637336	10.0	0.0180004019711	10.0	-0.00585934020554	10.0	-0.0187661363984	10.0	0.0158213511509	10.0	0.120392642448
10.0	0.0328582724856	10.0	0.00662688570006	10.0	-0.00398652390754	10.0	-0.0155323320044	10.0	0.000114940465905	10.0	0.0319285327544
10.0	0.0380308946766	10.0	0.00332061057106	10.0	-0.00103456864254	10.0	-0.00530580065039	10.0	-0.0282138478071	10.0	-0.00401794174164
10.0	0.0302696451756	10.0	0.0142764092421	10.0	0.00501056134346	10.0	-0.0278438369234	10.0	-0.0537026670961	10.0	0.0146593975164
10.0	0.0244755643296	10.0	0.00185033072906	10.0	-0.00867925792554	10.0	0.000574222456613	10.0	-0.0583483383121	10.0	-0.0131069584696
10.0	0.0266000265196	10.0	0.00735591161906	10.0	-0.00207479482254	10.0	-0.0267721929544	10.0	-0.0378517084971	10.0	-0.0225925507366
10.25	0.0235987854781	10.25	0.0128941903473	10.25	-0.00163531645894	10.25	-0.013687418076	10.25	0.0416029176273	10.25	0.137135121466
10.25	0.0270679959321	10.25	0.0262084032313	10.25	0.00329056052406	10.25	-0.018444698422	10.25	0.0194505897163	10.25	0.126648261929
10.25	0.0458072848591	10.25	0.0104024390243	10.25	-0.00295996640194	10.25	-0.00526525009804	10.25	0.00238502316826	10.25	0.0592354264087
10.25	0.0282377208651	10.25	0.0175008290713	10.25	-0.00258337226494	10.25	-0.000922799422044	10.25	-0.0329478142917	10.25	0.0227892169807
10.25	0.0257270455101	10.25	0.00810804571826	10.25	-0.000822942916942	10.25	-0.022671115571	10.25	-0.0464386398167	10.25	-0.0102909472633
10.25	0.0276476309531	10.25	0.00180167216026	10.25	0.000177127271058	10.25	0.00519779237996	10.25	-0.0474166052717	10.25	-0.0187263858203
10.25	0.0304798949871	10.25	0.0143830089823	10.25	0.00411955932606	10.25	-0.024687757481	10.25	-0.0324615198237	10.25	-0.0331766933513
10.5	0.0252726955753	10.5	0.0124833591688	10.5	0.00342830188469	10.5	-0.0127308604862	10.5	0.0181376078181	10.5	0.109520266364
10.5	0.0231027734083	10.5	0.0231896279898	10.5	-0.00548452283631	10.5	-0.0160859843672	10.5	0.0296659340461	10.5	0.0287715342737
10.5	0.0464391249013	10.5	0.0113342258798	10.5	0.000997750465691	10.5	-0.0160874872112	10.5	-0.00882118101588	10.5	0.0478724402517
10.5	0.0312510234263	10.5	0.00961165471379	10.5	-0.00673167827231	10.5	-0.000963678798245	10.5	-0.0269785611939	10.5	-0.00715643128727
10.5	0.0260564190163	10.5	0.00567185537779	10.5	-0.00403978284631	10.5	-0.0166247447822	10.5	-0.0405691621419	10.5	0.000255077252733
10.5	0.0250760521433	10.5	0.0182503525538	10.5	0.00170836558169	10.5	0.00127164658775	10.5	-0.0458516597709	10.5	-0.0267012141113
10.5	0.0299218914003	10.5	0.0136701117658	10.5	0.00326343274069	10.5	-0.0257899347372	10.5	-0.0398981232859	10.5	-0.0228101351033
10.75	0.0207944229475	10.75	0.0166771496248	10.75	0.000629270608321	10.75	-0.00831706348978	10.75	0.0379422903136	10.75	0.0982722211385
10.75	0.0255888191465	10.75	0.0211062314478	10.75	-0.000664526097679	10.75	-0.0177831417538	10.75	0.0141504596046	10.75	0.111730115071
10.75	0.0340014163985	10.75	0.0115683895918	10.75	0.00391196630832	10.75	-0.00713171903678	10.75	-0.00890812736738	10.75	0.0140513543235
10.75	0.0382905176245	10.75	0.00945844419578	10.75	0.00114211388332	10.75	-0.00347670792378	10.75	-0.0293383893054	10.75	-0.0169822192105
10.75	0.0259538913315	10.75	0.0161335619908	10.75	0.00800424389032	10.75	-0.0219994387268	10.75	-0.0434003012384	10.75	0.00404192518647
10.75	0.0249619590565	10.75	0.00339457239278	10.75	0.00939272067932	10.75	-0.0214450864848	10.75	-0.0426527153124	10.75	-0.0254546327525
10.75	0.0270423405425	10.75	0.0167430866588	10.75	-0.00709716093668	10.75	0.00481115220422	10.75	-0.0295737229204	10.75	-0.0302504305355
11.0	0.0164780631488	11.0	0.011354609939	11.0	0.00184946057354	11.0	-0.00590715147721	11.0	0.0129455172645	11.0	0.123527787938
11.0	0.0166242051058	11.0	0.019453004485	11.0	0.00754381133954	11.0	-0.0100962431862	11.0	0.0293705375035	11.0	0.141046905231
11.0	0.0345211356528	11.0	0.012794691331	11.0	0.00158337853554	11.0	-0.00593471113221	11.0	-0.00187118411146	11.0	0.0321724730737
11.0	0.0231845438578	11.0	0.00658968179198	11.0	-0.00271545084446	11.0	0.00195367334279	11.0	-0.0252447115105	11.0	-0.00312567050328
11.0	0.0248703703118	11.0	0.00734143980898	11.0	0.00140805745254	11.0	-0.0184846658152	11.0	-0.0419344048835	11.0	-0.0143408498723
11.0	0.0214357937888	11.0	0.015002860877	11.0	0.00426107692954	11.0	-0.0206057488992	11.0	-0.0421103719055	11.0	0.00142961032672
11.0	0.0265681825548	11.0	0.013573908499	11.0	0.00617269942354	11.0	0.00388867667179	11.0	-0.0270960721565	11.0	-0.0303686603213
11.25	0.0120127565156	11.25	0.00829880142823	11.25	-0.00331744855632	11.25	-0.0145771313646	11.25	0.0196756694202	11.25	0.123794103044
11.25	0.00441087594459	11.25	0.0149436137132	11.25	-0.000168483753324	11.25	-0.0175772229476	11.25	0.0195700144982	11.25	0.103882358017
11.25	0.0309830502736	11.25	-9.19986887664e-05	11.25	0.000217889626676	11.25	-0.0160122249046	11.25	-0.00238064388576	11.25	0.0190518957405
11.25	0.0219485404806	11.25	-8.42614597664e-05	11.25	-0.0100708798703	11.25	-0.00753055363964	11.25	-0.0205475492848	11.25	-0.0195766711075
11.25	0.0134191277296	11.25	0.00912199463123	11.25	-0.00535073683032	11.25	-0.0216326723576	11.25	-0.0448347458038	11.25	-0.0204674878055
11.25	0.0118264561006	11.25	-0.00129910201077	11.25	-0.000277256802324	11.25	-0.0220814600756	11.25	-0.0402121991538	11.25	-0.00779017271949
11.25	0.0240673793206	11.25	0.00435238960223	11.25	0.00465080310268	11.25	0.000766451165362	11.25	-0.0337603275328	11.25	-0.0252077587095
11.5	0.0117907819919	11.5	0.00931403114691	11.5	-0.000843645906666	11.5	-0.00910626725125	11.5	0.00549592520202	11.5	0.0782385335713
11.5	0.0188093553769	11.5	0.0142545632349	11.5	-0.00311498387467	11.5	-0.0196659361382	11.5	0.0160002743	11.5	0.0642730341503
11.5	0.0327844026209	11.5	0.00653953165591	11.5	-0.00874632200167	11.5	-0.0134069019532	11.5	-0.015499502751	11.5	0.0218957380023
11.5	0.0216845024129	11.5	0.0109197769659	11.5	-0.0121213623727	11.5	-0.00755636111725	11.5	-0.04444201059	11.5	-0.0138252826057
11.5	0.0164801375449	11.5	0.00161382845291	11.5	-0.00838102955467	11.5	-0.0238839493612	11.5	-0.034897230122	11.5	-0.0329078302297
11.5	0.0163672199639	11.5	-0.00235776131109	11.5	-0.00189005735567	11.5	-0.0224899386682	11.5	-0.040134328813	11.5	-0.0180639772867
11.5	0.0196245432549	11.5	0.00741442844591	11.5	0.00162963825733	11.5	-0.00430143106225	11.5	-0.032330195345	11.5	-0.0688484779607
11.75	0.018747331868	11.75	0.0139414981657	11.75	-0.00107430032303	11.75	-0.0119938241518	11.75	0.00634345055411	11.75	0.0644753725952
11.75	0.018629231598	11.75	0.0104772947137	11.75	0.00262032499397	11.75	-0.0212507081548	11.75	0.0167255360781	11.75	0.0610824394912
11.75	0.035106114761	11.75	0.00793739547866	11.75	0.00130438380797	11.75	-0.0157614333108	11.75	0.000632635167105	11.75	-0.0119027376108
11.75	0.026298577566	11.75	0.00418890885366	11.75	-0.000976148949033	11.75	-0.00849175005683	11.75	-0.0196233642389	11.75	-0.0153587968378
11.75	0.017906661029	11.75	0.00562599735866	11.75	-0.00357750814003	11.75	-0.0166239162708	11.75	-0.0394565442849	11.75	-0.0268810248458
11.75	0.015955306092	11.75	0.0111035407187	11.75	0.00474363836297	11.75	-0.0223842810678	11.75	-0.0472209209559	11.75	-0.0105233087058
11.75	0.022438663179	11.75	0.00569051624466	11.75	-0.00618221707003	11.75	-0.00210327916383	11.75	-0.0381948867209	11.75	-0.0419433456698
12.0	0.0125844318118	12.0	0.00872039570242	12.0	0.00551107572698	12.0	-0.00815858163042	12.0	0.0117571894871	12.0	0.104661869503
12.0	0.00923049906378	12.0	0.0147975683124	12.0	0.00270034245998	12.0	-0.0144195955054	12.0	0.0174614457441	12.0	0.0745689751858
12.0	0.0322155091478	12.0	0.00297138623842	12.0	-0.00627342214302	12.0	-0.00314623447042	12.0	-0.000630275843949	12.0	-0.00594700268821
12.0	0.0174182558298	12.0	0.00259233663242	12.0	0.00283704254298	12.0	-0.00221254043942	12.0	-0.0299730844489	12.0	-0.0122202775192
12.0	0.0205414158658	12.0	-0.00176202059758	12.0	0.00170624566798	12.0	-0.00928695631342	12.0	-0.0173831368519	12.0	0.00989240705879
12.0	0.0131420450358	12.0	0.00956976421842	12.0	0.00489873510898	12.0	-0.0137693711744	12.0	-0.0382375258519	12.0	-0.0293203495042
12.0	0.0206410036358	12.0	0.00626521048342	12.0	0.00437914351498	12.0	0.0108396101386	12.0	-0.0261929462549	12.0	-0.0390431028752
12.25	0.0112428385613	12.25	0.00593375837871	12.25	0.00430092988361	12.25	-0.00498746735838	12.25	0.0143824461562	12.25	0.0609015052031
12.25	0.0215454542223	12.25	0.0141337031547	12.25	-0.00135615650539	12.25	-0.0111836325244	12.25	0.0178785137132	12.25	0.0556080835321
12.25	0.0307443838473	12.25	0.00507743265371	12.25	0.00413546059561	12.25	-0.0102988737524	12.25	-0.00194106749084	12.25	0.00618761498412
12.25	0.0167839260583	12.25	0.00571611146271	12.25	-0.00401418372639	12.25	0.00344800187362	12.25	-0.0107906768248	12.25	0.000438445289123
