X	CsgA-lowconc.txt: 7 uM	CsgA-lowconc.txt: 6 uM	CsgA-lowconc.txt: 5 uM	CsgA-lowconc.txt: 4 uM	CsgA-lowconc.txt: 3 uM	CsgA-lowconc.txt: 2 uM
6.74242424242	0.855189617369	0.814776800962	0.760319210211	0.685893600422	0.582827524608	0.438914344321
6.96717171717	0.868630814124	0.830277638907	0.777955504485	0.70544631179	0.603416991617	0.458278674555
7.19191919192	0.880893993694	0.844583405887	0.794443362233	0.723996570941	0.623286551042	0.477343509785
7.41666666667	0.892068715358	0.857767782478	0.809833231319	0.741565020648	0.642425598898	0.49607854716
7.64141414141	0.902240504696	0.86990339504	0.824177601999	0.758176858223	0.660828918237	0.514457127841
7.86616161616	0.911490408065	0.881061040912	0.83753003877	0.773860910876	0.678496079999	0.532456088173
8.09090909091	0.919894730932	0.89130910559	0.849944376736	0.788648812314	0.69543086902	0.550055594715
8.31565656566	0.927524921302	0.900713141114	0.861474064749	0.802574277141	0.71164074039	0.567238967014
8.5404040404	0.934447565587	0.909335578044	0.872171637821	0.815672467988	0.727136309807	0.583992491669
8.76515151515	0.940724469681	0.917235546715	0.882088302059	0.827979449217	0.741930880264	0.600305230873
8.9898989899	0.9464128029	0.924468786642	0.891273616474	0.839531720355	0.756040006258	0.616168828281
9.21464646465	0.951565286636	0.931087625942	0.899775257297	0.850365822117	0.769481095825	0.631577314691
9.43939393939	0.956230413182	0.937141015428	0.907638851864	0.860518007817	0.782273049899	0.646526915681
9.66414141414	0.960452683204	0.942674604494	0.914907870483	0.870023973099	0.794435937975	0.661015863029
9.88888888889	0.964272852878	0.947730848089	0.92162356614	0.878918637258	0.805990708543	0.67504421141
10.1136363636	0.96772818379	0.952349136019	0.927824953162	0.887235969765	0.816958932475	0.688613661617
10.3383838384	0.970852690387	0.956565937419	0.933548817174	0.895008856123	0.82736257732	0.701727391248
10.5631313131	0.973677381162	0.960414954673	0.938829749823	0.90226899762	0.837223810316	0.714389893602
10.7878787879	0.976230490823	0.96392728222	0.943700202674	0.909046840102	0.846564827883	0.726606825304
11.0126262626	0.978537701611	0.967131566664	0.948190555634	0.915371527356	0.85540770933	0.738384862983
11.2373737374	0.980622352568	0.970054165455	0.952329195973	0.921270875172	0.863774292582	0.74973156919
11.4621212121	0.982505636125	0.97271930204	0.95614260473	0.926771362638	0.871686069771	0.760655267594
11.6868686869	0.984206781752	0.97514921598	0.959655447842	0.931898137614	0.879164100661	0.771164927371
11.9116161616	0.985743226734	0.977364306917	0.962890669858	0.936675033745	0.886228941962	0.781270056628
12.1363636364	0.98713077436	0.979383271687	0.965869588497	0.94112459671	0.892900590757	0.7909806046
12.3611111111	0.988383739946	0.981223234127	0.968611988702	0.94526811775	0.899198440342	0.80030687232
12.5858585859	0.989515085259	0.982899867338	0.971136215104	0.949125672767	0.905141246967	0.809259431397
12.8106060606	0.990536541949	0.984427508372	0.973459262095	0.95271616558	0.910747106058	0.817849050517
13.0353535354	0.991458724643	0.985819265406	0.9755968609	0.956057374129	0.916033436658	0.826086629241
13.2601010101	0.992291234382	0.987087117595	0.977563563203	0.959165998599	0.921016972921	0.833983138683
13.4848484848	0.993042753066	0.988242007833	0.979372821041	0.962057710644	0.925713761642	0.841549568614
13.7095959596	0.993721129573	0.989293928746	0.981037062781	0.964747203013	0.930139164879	0.848796880579
13.9343434343	0.994333458181	0.990252002223	0.982567765084	0.967248239002	0.934307866873	0.855735966563
14.1590909091	0.994886149915	0.991124552855	0.983975520833	0.969573701304	0.938233884503	0.862377612819
14.3838383838	0.995384997386	0.991919175634	0.98527010307	0.971735639866	0.94193058067	0.86873246842
14.6085858586	0.995835233669	0.992642798268	0.986460525012	0.9737453185	0.94541068002	0.874811018159
14.8333333333	0.996241585733	0.993301738488	0.987555096267	0.975613260016	0.94868628654	0.880623559424
15.0580808081	0.996608322894	0.993901756664	0.988561475371	0.977349289729	0.951768902572	0.886180182669
15.2828282828	0.996939300722	0.994448104099	0.989486718815	0.978962577226	0.954669448904	0.89149075518
15.5075757576	0.997238000823	0.99494556729	0.990337326718	0.980461676326	0.957398285605	0.896564907788
15.7323232323	0.997507566853	0.995398508482	0.991119285312	0.981854563187	0.959965233335	0.901412024255
15.9570707071	0.997750837119	0.99581090279	0.99183810642	0.98314867256	0.962379594901	0.90604123305
16.1818181818	0.997970374074	0.996186372157	0.992498864094	0.984350932184	0.964650176866	0.910461401261
16.4065656566	0.998168490993	0.996528216419	0.993106228588	0.98546779536	0.966785311044	0.914681130406
16.6313131313	0.998347276105	0.996839441681	0.993664497824	0.986505271732	0.968792875752	0.918708753935
16.8560606061	0.998508614395	0.997122786254	0.994177626524	0.987468956337	0.970680316699	0.922552336211
17.0808080808	0.998654207323	0.997380744332	0.994649253152	0.988364056967	0.972454667432	0.926219672798
17.3055555556	0.998785590634	0.997615587616	0.995082724822	0.989195419919	0.974122569258	0.929718291887
17.5303030303	0.998904150458	0.997829385043	0.995481120303	0.989967554184	0.975690290598	0.933055456705
17.7550505051	0.99901113785	0.998024020787	0.995847271269	0.990684654161	0.977163745715	0.93623816878
17.9797979798	0.999107681924	0.998201210684	0.996183781909	0.991350620953	0.978548512802	0.939273171927
18.2045454545	0.999194801717	0.998362517207	0.996493047009	0.991969082318	0.979849851398	0.942166956845
18.4292929293	0.999273416904	0.998509363124	0.996777268646	0.99254341135	0.981072719123	0.944925766241
18.654040404	0.999344357468	0.998643043943	0.997038471557	0.993076743953	0.982221787729	0.94755560036
18.8787878788	0.99940837244	0.998764739264	0.997278517319	0.993571995175	0.983301458466	0.950062222872
19.1035353535	0.999466137784	0.998875523119	0.997499117405	0.994031874467	0.984315876764	0.952451167024
19.3282828283	0.999518263516	0.998976373398	0.997701845214	0.99445889994	0.985268946256	0.954727742005
19.553030303	0.999565300134	0.999068180436	0.997888147148	0.99485541166	0.986164342131	0.956897039453
19.7777777778	0.99960774442	0.999151754836	0.998059352809	0.995223584057	0.987005523857	0.958963940075
20.0025252525	0.999646044674	0.999227834597	0.99821668439	0.995565437496	0.987795747272	0.96093312032
20.2272727273	0.99968060545	0.999297091607	0.998361265315	0.99588284906	0.988538076076	0.962809059072
20.452020202	0.999711791814	0.999360137559	0.998494128191	0.996177562601	0.989235392736	0.964596044328
20.6767676768	0.999739933203	0.999417529332	0.998616222122	0.9964511981	0.98989040883	0.966298179842
20.9015151515	0.999765326896	0.999469773903	0.998728419447	0.996705260384	0.990505674848	0.967919391694
21.1262626263	0.999788241156	0.999517332811	0.998831521925	0.996941147245	0.991083589473	0.969463434775
21.351010101	0.999808918057	0.999560626224	0.998926266434	0.99716015699	0.991626408367	0.970933899167
21.5757575758	0.999827576043	0.999600036651	0.999013330211	0.997363495475	0.992136252474	0.972334216405
21.8005050505	0.999844412233	0.999635912305	0.999093335664	0.997552282647	0.992615115882	0.973667665599
22.0252525253	0.999859604501	0.999668570187	0.99916685481	0.997727558621	0.993064873235	0.974937379423
22.25	0.999873313357	0.999698298873	0.99923441334	0.997890289346	0.993487286748	0.976146349944
