5uM X	5uM Y	4uM X	4uM Y	3.5uM X	3.5uM Y	3uM X	3uM Y	2.5uM X	2.5uM Y	2uM X	2uM Y	1.75uM X	1.75uM Y	1.5uM X	1.5uM Y	1.35uM X	1.35uM Y	1.2uM X	1.2uM Y
2.0961	0.952274480705	2.0961	0.990277528063	2.0961	0.962843886871	2.0961	0.901309551267	2.0961	0.695502905003	2.0961	0.287417567924	2.0961	0.202954742236	2.0961	0.12261349439	2.0961	0.0218002863536	2.1914	0.0018000413523
2.0961	0.99950045577	2.0961	0.982759549231	2.0961	0.930908804572	2.0961	0.876762289294	2.0961	0.707770851658	2.0961	0.274863470114	2.0961	0.217932523369	2.0961	0.135148667153	2.0961	0.0536216301528	2.1914	0.0199134461157
2.0961	0.934307086057	2.0961	0.961203102967	2.0961	0.95402097636	2.0961	0.896609486652	2.0961	0.707187984265	2.0961	0.289729598642	2.0961	0.22507160928	2.0961	0.135655715482	2.0961	0.0443192596212	2.1914	0.022829133752
2.1914	0.93466354341	2.1914	0.986681638233	2.1914	0.968289339039	2.1914	0.872343723866	2.1914	0.759213105711	2.1914	0.319219044203	2.1914	0.228552953772	2.1914	0.144587238905	2.1914	0.0287792559123	2.1914	0.0442121942877
2.1914	1.00109693733	2.1914	0.985149381336	2.1914	0.943245178877	2.1914	0.889847053643	2.1914	0.732004074549	2.1914	0.308532491608	2.1914	0.236281359421	2.1914	0.141724330726	2.1914	0.0511257084787	2.2867	0.0140435658657
2.1914	0.956893713421	2.1914	0.960319719411	2.1914	0.9902328455	2.1914	0.916541209898	2.1914	0.753088072202	2.1914	0.335426008969	2.1914	0.252153143015	2.1914	0.162233898162	2.1914	0.0533257050416	2.2867	0.0212753079321
2.1914	0.932230585903	2.1914	0.974491552354	2.1914	0.971031921209	2.1914	0.935308338245	2.1914	0.752390034569	2.1914	0.32217776161	2.1914	0.244437132176	2.1914	0.163129070545	2.1914	0.0648693702756	2.2867	0.029874237405
2.2867	0.936553000482	2.2867	0.991397003199	2.2867	0.95714754189	2.2867	0.895474590722	2.2867	0.769771310566	2.2867	0.350936967632	2.2867	0.263003911509	2.2867	0.155010610989	2.2867	0.0393556324601	2.2867	0.0452512587833
2.2867	1.01286455141	2.2867	0.988212405585	2.2867	0.979568466494	2.2867	0.937405907424	2.2867	0.802902091358	2.2867	0.373568979161	2.2867	0.27728616782	2.2867	0.173027542519	2.2867	0.0661491265277	2.3819	0.0113678287204
2.2867	0.969768596097	2.2867	0.985746252847	2.2867	0.950182045888	2.2867	0.920585865131	2.2867	0.779997615926	2.2867	0.354827396162	2.2867	0.307331021336	2.2867	0.179757680188	2.2867	0.0709264439346	2.3819	0.0309596586266
2.2867	0.952193303287	2.2867	0.975173650304	2.2867	0.976435845524	2.2867	0.963028454764	2.2867	0.781992756357	2.2867	0.372086819449	2.2867	0.303450731197	2.2867	0.183528077552	2.2867	0.066522001552	2.3819	0.0364696535908
2.3819	1.00302816502	2.3819	0.991193462265	2.3819	0.971371112718	2.3819	0.931385988087	2.3819	0.816102371125	2.3819	0.388875190532	2.3819	0.28658956719	2.3819	0.201028371243	2.3819	0.0518026606422	2.3819	0.053823540872
2.3819	0.965395067249	2.3819	0.984274231551	2.3819	0.988029136185	2.3819	0.914974686591	2.3819	0.801469478609	2.3819	0.4086377073	2.3819	0.311538524371	2.3819	0.19883730018	2.3819	0.0763742653299	2.4772	0.0120164922708
2.3819	0.958669337745	2.3819	0.97000422061	2.3819	0.958930175209	2.3819	0.956786327686	2.3819	0.817144059046	2.3819	0.438301239778	2.3819	0.337187937806	2.3819	0.211026696148	2.3819	0.0972212632057	2.4772	0.036919341058
