X	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 1uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 2uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 3uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 5uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 10uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 20uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 30uM	RESCALED Seeding 17.11.14 (n=1)_0.3uMseed.txt: 50uM
4.637587939698492	0.3027986214366596	0.21031874212458213	0.17269154783561413	0.13770809677668405	0.10315051623565885	0.0746696495691529	0.05947519054894279	0.04250091835149372
4.7825125628140706	0.3071892557348125	0.2154224351826678	0.1781265582393452	0.14344553781994196	0.10893890533445194	0.07983657466519922	0.0639626002779875	0.04596707471885386
4.927437185929648	0.31170945385645	0.22070374655656622	0.18377498696421446	0.1494493642593251	0.11506439072718799	0.08536696470018534	0.06879316249708367	0.0497193905830976
5.072361809045226	0.31635897630295906	0.2261645382913826	0.18964092939478616	0.15572789873319692	0.121543311234378	0.09128432052220681	0.07399176526782525	0.05378078977152523
5.217286432160804	0.32113753716628446	0.2318066384872074	0.19572848849597912	0.16228961206649828	0.12839263273310664	0.09761352858142225	0.07958501937839002	0.05817600550369384
5.362211055276382	0.3260448007140889	0.23763183161378376	0.20204175939243163	0.1691431003845788	0.13562993256084965	0.10438090545580259	0.08560135088364695	0.06293170986640106
5.507135678391959	0.33108037788339983	0.24364184825254953	0.20858481259556472	0.17629705888175595	0.14327337668491325	0.11161423695318595	0.0920710937983319	0.06807665035267518
5.652060301507538	0.33624382268570907	0.2498383542474405	0.21536167579629073	0.1837602519114897	0.15134168839474027	0.11934280988059276	0.0990265815746253	0.07364179326968878
5.796984924623115	0.34153462852697203	0.25622293924696304	0.2223763141404228	0.19154147904372365	0.15985410710741987	0.12759743416237845	0.10650223560700145	0.07966047363253459
5.941909547738693	0.3469522244464771	0.262797104621448	0.2296326089036167	0.1996495367140093	0.16883033569157913	0.1364104524987536	0.11453464852567596	0.08616855091532571
6.086834170854271	0.3524959712790974	0.2695622507411237	0.23713433448327004	0.20809317506894598	0.17829047451052826	0.14581573416993254	0.12316265944304217	0.09320456971204372
6.231758793969849	0.3581651577460462	0.27651966360274616	0.24488513362633368	0.21688104959389587	0.1882549401615652	0.15584864889032668	0.13242741757731213	0.10080992394639943
6.3766834170854265	0.36395899647988017	0.2836705007949948	0.2528884908146619	0.22602166709258176	0.19874436664478812	0.1665460157801747	0.1423724297592477	0.10902902273590398
6.521608040201005	0.3698766199901724	0.2910157767957834	0.26114770373350793	0.2355233255750041	0.2097794864325323	0.1779460215235552	0.15304358618767544	0.11790945532564723
6.666532663316582	0.3759170765769947	0.29855634759801475	0.26966585275427857	0.24539404760123518	0.2213809886317849	0.19008810059267178	0.16448915738251735	0.12750215161645517
6.8114572864321605	0.3820793262000983	0.3062928946642419	0.27844576836992796	0.2556415066254085	0.23356935114047306	0.2030127690053669	0.17675975352149054	0.1378615336604576
6.956381909547739	0.3883622363124902	0.3142259082151728	0.287489996530651	0.26627294588823747	0.24636464340054043	0.21676140140885525	0.18990823515202582	0.14904565200574527
7.101306532663316	0.39476457766792894	0.32235566986205144	0.29680076183910353	0.27729508941956815	0.2597862960555375	0.2313759393074375	0.20398956153523773	0.16111629883610779
7.2462311557788945	0.401285020112752	0.3306822345986963	0.3063799285785449	0.28871404473705187	0.27385283354159284	0.24689851593402135	0.2190605594689996	0.1741390873320532
7.391155778894472	0.40792212837336017	0.33920541217542477	0.31622895956435837	0.30053519686556907	0.28858156539711544	0.2633709805655079	0.23517959118512677	0.1881834833879621
7.53608040201005	0.41467435785164475	0.3479247478842893	0.32634887282974123	0.31276309335761077	0.30398823189468127	0.28083430197003045	0.25240609461588204	0.2033227715043775
7.681005025125628	0.4215400504416298	0.35683950279303356	0.3367401961802666	0.3254013200707663	0.32008659951368856	0.2993278271383384	0.2707999627289154	0.2196339309909171
7.825929648241206	0.42851743038163714	0.36594863347399287	0.34740291967993275	0.3384523675586981	0.33688800183165823	0.3188883675175923	0.2904207204436745	0.23719739109655769
7.970854271356783	0.4356046001573294	0.3752507712838319	0.35833644616354066	0.3519174880607294	0.35440082167708875	0.339549080722673	0.31132644753252314	0.2560966236898111
8.115778894472362	0.44279953647208314	0.3847442012605956	0.36953953990719324	0.36579654323715904	0.3726299109368134	0.36133811134382565	0.33357238352258034	0.2764175187623884
8.26070351758794	0.4501000863022401	0.3944268407160241	0.38101027363070716	0.3800878429976414	0.391575945346054	0.38427695036810716	0.3572091356247148	0.2982474701162914
8.405628140703516	0.457503963055924	0.4042962176135032	0.39274597405310696	0.3947879760137297	0.41123471303413917	0.4083784695231314	0.38228039293131233	0.3216740744517905
8.550552763819095	0.4650087428552412	0.41434944883536196	0.4047431662754022	0.40989163279926866	0.4315963377037475	0.4336445855838058	0.4088200296845399	0.34678331442335153
8.695477386934673	0.47261186096283525	0.4245832184574806	0.4169975173237348	0.42539142258891993	0.45264444026387207	0.4600635120159371	0.4368484581698513	0.3736570519834046
8.840402010050251	0.4803106083749137	0.43499375616431746	0.42950377925084715	0.4412776856503503	0.47435524671745954	0.48760656380468026	0.466368069964171	0.40236959839039266
8.985326633165828	0.4881021286039944	0.44557681595341525	0.44225573226464476	0.45753830313312516	0.49669665533944174	0.5162244996872395	0.4973575876446521	0.43298304639426843
9.130251256281406	0.4959834146757489	0.4563276552951745	0.4552461284292568	0.47415850708925655	0.5196272828822779	0.5458434196211555	0.5297651469384737	0.46554094220842934
9.275175879396985	0.5039513063654031	0.467241014931038	0.468466636566061	0.49112069389637103	0.5430955178924122	0.5763602913970427	0.5634999586253018	0.50005973409938
9.420100502512563	0.5120024877002116	0.4783110995111075	0.4819077890690716	0.5084042449711142	0.5670386193074273	0.6076382679263754	0.5984224896012234	0.5365172588268028
9.565025125628141	0.5201334847555237	0.48953155929043	0.4955589314399661	0.5259853593698256	0.5913819102698099	0.6395020859822489	0.634333301174145	0.5748373279501622
9.709949748743718	0.5283406637728892	0.5008954731215318	0.509408175441681	0.5438369036222752	0.6160381302246565	0.6717340165925731	0.6709610620454923	0.6148692994713431
9.854874371859296	0.5366202296295177	0.5123953329990083	0.523442356864321	0.5619282849119291	0.640907022171329	0.7040710683907441	0.7079509096987556	0.6563614964463824
9.999798994974874	0.5449682246891554	0.5240230304297689	0.5376469989910599	0.5802253544740319	0.6658752451963152	0.7362044125688705	0.7448553655770228	0.6989277770558862
10.144723618090453	0.5533805280651076	0.5357698449195798	0.5520062829422944	0.5986903487922594	0.6908167132483289	0.767782254333404	0.7811314446229993	0.7420081504979599
10.289648241206029	0.5618528553266461	0.5476264348823923	0.5665030261604463	0.6172818767865356	0.7155934668959778	0.7984175245930443	0.8161492304269888	0.7848283670900386
10.434572864321607	0.5703807586804226	0.5595828312931952	0.5811186703719915	0.6359549616382414	0.7400571821722153	0.8277016523654782	0.8492182953008014	0.8263718534580681
10.579497487437186	0.578959627658714	0.5716284344172182	0.5958332804233089	0.654661146122705	0.7640514056956462	0.8552251096103866	0.8796374535583775	0.865391615494622
10.724422110552764	0.5875846903463534	0.5837520139577397	0.6106255554281732	0.6733486702312012	0.7874145742336505	0.8806042395744007	0.9067684577881663	0.9005056162187153
10.86934673366834	0.5962510151780083	0.5959417129708544	0.6254728536819225	0.6919627293775161	0.809983826836622	0.9035121122398484	0.9301243674690114	0.9304168420237486
11.014271356783919	0.6049535133370605	0.6081850558977173	0.6403512327849383	0.710445820507597	0.8315995479167316	0.923709166373859	0.9494511246733834	0.9542420516555594
11.159195979899497	0.6136869417866758	0.620468961062291	0.6552355063701898	0.7287381818803533	0.8521104930752289	0.9410679573680019	0.9647741506202118	0.9718148498797627
11.304120603015075	0.6224459069627166	0.6327797579747781	0.6700993187401919	0.746778330093748	0.8713792538225045	0.9555863403323099	0.9763890757574385	0.9837570835847491
11.449045226130652	0.6312248691569253	0.6451032097669799	0.6849152385819641	0.7645036950499101	0.8892877255043874	0.9673853914521287	0.9847969519784263	0.9912369028331321
11.59396984924623	0.6400181476172617	0.6574245410650683	0.6996548727390003	0.7818513499830045	0.9057421717905356	0.9766919101486099	0.9906069707932352	0.9955703841728523
11.738894472361808	0.6488199263904029	0.6697284715769997	0.7142890007722539	0.7987588294643472	0.9206774472673619	0.9838091455031888	0.9944389823545097	0.9979023660451298
11.883819095477387	0.6576242609291858	0.6819992556353759	0.7287877307342746	0.8151650235668206	0.934059962025934	0.9890819250272637	0.9968505124064674	0.9990709641835065
12.028743718592965	0.6664250854851745	0.6942207278914071	0.743120676210189	0.8310111313055435	0.9458890554171765	0.9928627769470906	0.998297341632438	0.999616378530421
12.173668341708542	0.675216221303548	0.7063763553012998	0.7572571542466284	0.8462416513414722	0.9561965851264428	0.9954841463078576	0.9991236727022789	0.9998529662367893
12.31859296482412	0.683991385634117	0.7184492954825692	0.7711664032981026	0.8608053830774699	0.9650447143813109	0.9972393686891031	0.9995719532311217	0.9999479751510556
12.463517587939698	0.6927442015684974	0.7304224614443043	0.7848178197758927	0.8746564070847958	0.9725220667783557	0.9983727121256658	0.9998022881261444	0.9999831125863647
12.608442211055277	0.701468208709241	0.7422785926124362	0.7981812111970629	0.8877550106903482	0.9787385839736377	0.9990771527939499	0.9999139939973627	0.9999950060554595
12.753366834170853	0.7101568746721184	0.7540003319788614	0.8112270633140752	0.9000685229371667	0.983819539778043	0.9994977544566852	0.9999649221526308	0.9999986648454824
12.898291457286431	0.7188036074176867	0.7655703091025361	0.8239268179760812	0.9115720233502169	0.9878992190541555	0.9997384089509729	0.9999866519278002	0.9999996799531988
13.04321608040201	0.7274017684028351	0.7769712285823276	0.836253157852171	0.9222488912377	0.9911147585814029	0.9998700018324127	0.9999952861355257	0.9999999318335315
