Romero2010_10min.txt: acid 10min X	Romero2010_10min.txt: acid 10min Y
-1565.217391	0.000210586812257
3913.043478	0.00611975774076
8608.695652	-0.00833379061709
13304.34783	9.34593025332e-05
21130.43478	-0.0214060546019
36000.0	-0.0527894482471
43043.47826	-0.0547089760153
72000.0	0.0881628318384
129130.4348	-0.0401942785846
172173.913	-0.0453736191456
258260.8696	-0.00462144732212
